,sma_fast,sma_slow,annual_return
0,20,26,19.68069193840189
1,19,26,18.86011836771586
2,20,25,18.853405326223783
3,19,25,18.778306112383035
4,12,103,18.00150399601939
5,12,102,17.78462184492117
6,19,27,17.529479151041375
7,21,30,17.447750115001753
8,21,22,17.288044136260037
9,12,101,17.183518631351344
10,12,104,17.04130864028018
11,17,25,17.033762093417586
12,12,100,16.958387774837153
13,13,106,16.654186305947253
14,21,29,16.620297915299197
15,13,100,16.61220021163986
16,14,109,16.521714266849816
17,13,105,16.496218110125692
18,20,30,16.452865800581254
19,13,102,16.450188357656913
20,13,108,16.412805759043454
21,13,99,16.384799420307832
22,13,107,16.337342847095158
23,14,101,16.221910410534864
24,13,103,16.195237347566035
25,13,101,16.17166906786706
26,17,29,16.098755939708873
27,17,30,16.078689965638322
28,12,105,16.073112046315234
29,12,108,15.973447048861184
30,13,110,15.798519216827472
31,13,111,15.794998469036026
32,13,96,15.729034493070952
33,19,29,15.725322029000516
34,20,24,15.720649797137712
35,16,101,15.719504465397357
36,12,99,15.711129498820055
37,11,106,15.660308855037034
38,15,33,15.651962070015166
39,28,11,15.60026083632104
40,13,104,15.534458599410844
41,16,100,15.518154932676612
42,12,107,15.483646371390131
43,11,102,15.45732215887354
44,13,109,15.455493056000488
45,18,29,15.409173364129597
46,12,98,15.344678857199163
47,13,98,15.329339329102387
48,11,100,15.327820716618437
49,22,27,15.286028134867516
