,sma_fast,sma_slow,annual_return
0,17,15,14.094687484955362
1,16,15,10.205086759734828
2,22,16,9.448135268134648
3,23,16,9.252910020401234
4,29,24,9.21822652086621
5,18,15,9.027231901524454
6,23,22,8.783668549525228
7,27,26,8.704043689972202
8,21,15,8.44696218040423
9,22,15,8.444136537748035
10,28,26,8.17033046445519
11,18,14,8.111923968663696
12,23,15,8.035673089525789
13,14,13,7.887354771775026
14,20,19,7.708778930162157
15,23,18,7.703352533847002
16,19,16,7.504620572725572
17,23,17,7.438284387580274
18,24,16,7.351207327714571
19,17,16,7.260438542955589
20,14,12,7.068349047870044
21,21,16,6.937724510321906
22,22,18,6.897579370925874
23,21,14,6.7806394372394525
24,21,19,6.766022426609325
25,27,25,6.697045208805363
26,20,15,6.373610852472214
27,15,13,6.369361110855956
28,24,17,6.332569052129622
29,16,12,6.296547239803542
30,16,53,6.270443415694283
31,22,21,6.223763620800471
32,18,17,6.219778924494725
33,17,13,6.208076631765706
34,15,12,6.193128516759444
35,13,11,6.140689919646306
36,29,26,6.124834018651624
37,22,14,6.100684257705141
38,13,12,5.9459162981882
39,20,17,5.866443037191672
40,15,14,5.819876831053578
41,16,52,5.768880597874201
42,18,16,5.717379045857654
43,28,25,5.648114353892385
44,23,14,5.616857909626409
45,19,12,5.616064817996096
46,29,25,5.608910357012864
47,17,14,5.608707184425889
48,24,15,5.470068030556745
49,23,21,5.371709989221749
