,sma_fast,sma_slow,annual_return
0,20,21,17.353149357024584
1,26,49,17.220520820519738
2,24,53,17.08356920644156
3,24,52,17.01367603750517
4,23,47,16.82001104951712
5,25,50,16.681778140120066
6,26,50,16.673264801860636
7,24,51,16.565516178260772
8,25,51,16.55872312715571
9,26,51,16.18956904498695
10,22,48,16.14813547178782
11,20,62,16.040071304649846
12,24,58,15.964100856405322
13,23,51,15.942521193799402
14,24,50,15.941935434689544
15,26,48,15.91230166022743
16,23,46,15.816410469180722
17,25,49,15.814698901385391
18,23,48,15.710474978110906
19,22,50,15.649143643400093
20,24,54,15.55300158272946
21,23,57,15.506725987450931
22,19,66,15.502001866804092
23,20,67,15.479312505798074
24,27,49,15.4640432830494
25,20,66,15.46366280110671
26,22,60,15.436643650990414
27,24,59,15.324135973883513
28,21,50,15.23159157100242
29,21,51,15.173091439179403
30,19,67,15.152523621489811
31,21,49,15.13495178202198
32,21,61,15.128045015278296
33,18,62,15.114424055939146
34,20,63,15.112137379978885
35,20,53,15.10587602302656
36,25,58,15.081976045392045
37,23,60,14.98217755781852
38,18,63,14.972776662170896
39,22,57,14.970933063782276
40,23,58,14.960753596982354
41,22,51,14.933077896324615
42,27,50,14.905442204253877
43,19,63,14.84499561349488
44,22,54,14.818904930865193
45,25,52,14.753693619048388
46,23,55,14.704562848585375
47,23,53,14.675321185793605
48,18,55,14.662566915890684
49,24,49,14.6507887458429
