,sma_fast,sma_slow,annual_return
0,15,13,109.19985211011796
1,14,13,102.48222723125528
2,15,12,93.32977105778586
3,16,13,91.1555156750304
4,25,11,90.03344769681227
5,18,16,86.75718632893027
6,19,13,84.23080959823692
7,17,16,83.99285527814337
8,18,15,82.05901129215208
9,19,10,81.65957674443072
10,17,15,81.65809342250432
11,19,16,80.09544641741888
12,20,12,79.49106216349495
13,19,14,78.08127442320279
14,26,11,78.07680768304468
15,15,11,77.86608104330183
16,17,13,77.50731268223308
17,24,13,76.7139493026379
18,20,13,76.50047408546831
19,19,15,76.4663380234715
20,27,11,76.38725067164415
21,16,14,75.50456196304522
22,14,11,75.40717715860382
23,19,12,74.73852384481727
24,20,11,74.33175256161168
25,17,14,74.09489417979373
26,25,13,73.731999757006
27,26,13,73.69376757026043
28,24,12,72.9269901875196
29,16,15,72.77157356033479
30,20,10,72.17841781300578
31,15,14,71.80894218320623
32,20,15,71.70861661474807
33,18,12,71.55275926598037
34,19,11,71.4420925867662
35,29,11,71.19784890382653
36,21,11,70.65158603279254
37,18,10,70.01286644115116
38,23,12,69.7952627882658
39,24,11,69.53646144561905
40,21,10,68.34506594520971
41,22,10,68.11514347502961
42,24,10,68.04333539300582
43,23,11,67.64867873483654
44,19,17,67.46699667348373
45,18,13,67.12480504625766
46,23,14,66.75931526616017
47,28,11,66.48958051800741
48,25,12,65.90241612301342
49,26,12,65.87204904201296
