,sma_fast,sma_slow,annual_return
0,19,56,26.631916488234147
1,20,52,26.528947445545253
2,17,58,25.933417590371704
3,21,52,25.48655297358684
4,19,57,25.32589243900356
5,10,57,25.04057748061964
6,10,58,24.77964548726125
7,18,57,24.744823962831024
8,17,53,24.681414258444253
9,11,57,24.625553419881385
10,19,55,24.54129981551065
11,17,57,24.42463236715572
12,18,58,24.40126011688439
13,11,62,24.27828907975537
14,19,29,24.186874896748797
15,17,54,24.117491745014064
16,17,55,24.03908778113664
17,16,58,24.01732586597349
18,17,52,23.94628739359672
19,20,55,23.86982947459665
20,11,58,23.822680545132503
21,10,59,23.67820297939948
22,11,59,23.62768577162811
23,12,58,23.5906172661915
24,16,55,23.5340189225124
25,16,54,23.51295645696501
26,11,63,23.508633940697106
27,20,53,23.49606155919344
28,10,63,23.395674558107547
29,16,56,23.362442511614365
30,21,58,23.29829853286358
31,23,52,23.26884486839696
32,14,55,23.23273193275763
33,13,58,23.189329416197367
34,16,52,23.09090983982088
35,18,53,23.00229398468184
36,13,55,22.95854277574293
37,10,55,22.955332652995818
38,13,63,22.941444851976325
39,11,60,22.93769036436412
40,16,63,22.87838460178533
41,10,54,22.85891574019632
42,22,52,22.84921068945565
43,11,56,22.83776333228202
44,16,59,22.79664543954771
45,13,61,22.781021233557823
46,12,61,22.780792910199324
47,25,52,22.748498497635165
48,13,57,22.734538541520703
49,16,53,22.642833300003
