,sma_fast,sma_slow,annual_return
0,21,25,43.047029734580974
1,21,24,42.17650064212317
2,22,24,42.171928581352304
3,23,24,42.07731897034274
4,20,27,41.34774440959006
5,22,23,40.71814690490639
6,22,25,40.34362385298638
7,29,142,40.20126235511758
8,28,143,39.82096682789417
9,21,22,39.80987514473654
10,29,143,39.72664045980696
11,29,144,39.72664045980696
12,21,26,39.54495614324279
13,29,145,39.524143627674974
14,28,144,39.35984219012207
15,29,141,39.12191393926888
16,21,23,39.112361105993976
17,29,146,39.10265843052523
18,1,54,39.06247314843392
19,18,27,39.04138668790156
20,1,55,38.999703594088736
21,20,25,38.93258082532917
22,20,31,38.39478545287104
23,29,147,38.33461976778457
24,29,148,38.33461976778457
25,1,47,38.25287522123305
26,29,140,37.90687000335326
27,17,28,37.88176926422504
28,1,48,37.8130392436924
29,19,32,37.519124540156
30,29,138,37.50173677599497
31,1,46,37.48106135576381
32,28,145,37.45698284714438
33,29,149,37.408305606149824
34,29,137,37.38570460047032
35,18,22,37.30771077910642
36,29,139,37.26993793504376
37,28,142,37.229266712208506
38,28,141,37.07652200639017
39,19,28,37.052987584956
40,28,148,37.01002045559371
41,13,14,36.93985248904615
42,28,138,36.831445686940974
43,28,147,36.77722952958602
44,28,146,36.77722952958602
45,1,53,36.77106144596844
46,19,24,36.759096495709535
47,29,136,36.74646313604361
48,20,24,36.70552052909577
49,27,148,36.683980886267705
