,sma_fast,sma_slow,annual_return
0,16,15,13.261236908694029
1,5,114,13.114857189393708
2,3,114,13.040209093825124
3,3,115,12.993766473037516
4,5,112,12.970881114674564
5,7,105,12.888277148891609
6,23,133,12.843323161469142
7,5,113,12.792326619822797
8,7,104,12.789006171513002
9,7,102,12.76598629927308
10,5,111,12.736968883623318
11,22,137,12.69775592502446
12,3,113,12.67577974927035
13,22,139,12.670935426668
14,22,138,12.655200773178075
15,7,103,12.559071028721958
16,4,115,12.553679020677258
17,7,106,12.544703754191849
18,20,39,12.504109567633792
19,20,21,12.484009952923266
20,3,111,12.441362014124133
21,22,134,12.43836103758522
22,23,134,12.396935460825768
23,22,135,12.374225868817453
24,20,138,12.36786560605813
25,28,110,12.36196803825973
26,11,59,12.35372284774225
27,23,139,12.336474692471878
28,4,114,12.334065792378851
29,27,113,12.321178458368037
30,5,115,12.320214909487223
31,23,136,12.299176506369312
32,20,137,12.29734543140932
33,7,107,12.28655684562214
34,20,40,12.27787088475286
35,14,46,12.274178661244116
36,23,107,12.266877832035682
37,27,114,12.25631073041145
38,19,137,12.251165244124426
39,22,136,12.24802382536145
40,23,135,12.226136743974124
41,21,139,12.211907790776774
42,21,134,12.205548316800536
43,4,113,12.167918697917518
44,6,114,12.15723882361894
45,20,136,12.145516392621174
46,23,137,12.136994440105529
47,6,103,12.135666286365868
48,20,135,12.124145352938775
49,3,112,12.123201587514975
