,sma_fast,sma_slow,annual_return
0,9,14,12.548904879313588
1,2,17,12.444971125011502
2,2,26,11.255523084478297
3,2,27,11.202531554937185
4,11,16,11.140191504141008
5,2,15,10.832368615570378
6,28,27,10.223697389633475
7,2,14,10.080372917066214
8,1,26,9.888442833830949
9,17,15,9.837497652058715
10,8,17,9.728540536589463
11,8,19,9.281288614294178
12,11,25,9.049804997543845
13,12,14,8.986337286854946
14,10,25,8.640405210693606
15,7,28,8.560678146632728
16,9,13,8.47469290663441
17,18,12,8.381864496050824
18,9,16,8.356770535275485
19,18,14,8.328431063944569
20,3,12,8.311134608163357
21,2,21,8.245371163484776
22,9,17,8.240791700569794
23,2,20,8.104052511569524
24,8,16,7.958177134666876
25,7,18,7.85011907689627
26,2,19,7.806512373829855
27,29,27,7.800594797433626
28,6,28,7.786348921255599
29,8,14,7.735766337046145
30,7,21,7.712567050046203
31,1,15,7.633073323796922
32,16,15,7.585297523247002
33,2,23,7.506899621406617
34,1,27,7.481816679935014
35,2,22,7.409658615916967
36,8,18,7.392422664159547
37,8,21,7.388081761518974
38,2,13,7.337685881513679
39,11,14,7.3289160118025904
40,13,14,7.315394155163049
41,1,25,7.26005601445483
42,3,22,7.248005646791988
43,7,20,7.222073061360771
44,15,25,7.194638273150641
45,18,15,7.120691501677827
46,13,25,7.105151727247971
47,19,24,7.077880329436572
48,1,13,7.007054461584845
49,2,24,6.9830309766135095
