,sma_fast,sma_slow,annual_return
0,18,27,51.203142486402754
1,7,11,49.46854554154064
2,14,19,48.18027846517652
3,8,10,47.16307094484152
4,15,18,46.540195758671146
5,18,28,46.50432380380917
6,23,26,46.32614773359517
7,19,27,44.627935196932754
8,14,18,44.571165838417706
9,27,31,44.56538947914484
10,12,16,44.25913451502604
11,15,16,44.13535844751854
12,29,32,43.54832907497698
13,1,26,43.34214253124236
14,19,28,43.11995593449303
15,26,30,43.11423742867876
16,2,28,42.450208504269135
17,1,30,42.05270573669584
18,11,30,41.89882751729912
19,28,31,41.36177373606648
20,1,18,40.22285239935233
21,5,10,40.03640407968368
22,8,12,39.86447062789548
23,11,13,39.67751227893281
24,8,13,39.65952511746767
25,12,29,39.521255983032376
26,7,12,39.424974511168
27,25,31,39.338829545515296
28,18,26,39.32318023583787
29,12,28,39.13836474583845
30,10,23,39.076020738251096
31,15,19,38.990104868283694
32,10,13,38.101165432734746
33,25,26,38.06703390322371
34,7,13,38.04060373847886
35,2,27,37.90496963396278
36,1,27,37.90205162065799
37,22,19,37.74616569001801
38,24,26,37.69256596941096
39,23,27,37.68469777999084
40,28,30,37.52286666882351
41,10,17,37.442080736261744
42,14,17,37.41526031489475
43,1,17,37.2604961697342
44,9,21,37.21469360261443
45,27,33,37.21203691255029
46,8,14,37.038140302322425
47,23,17,36.911640328371305
48,25,29,36.7347910392626
49,2,26,36.67226739245194
