,sma_fast,sma_slow,annual_return
0,3,10,27.540271757184183
1,26,21,25.649956110447132
2,29,18,24.617920422096585
3,24,23,24.297768761698038
4,4,12,24.040204922974727
5,27,20,23.70386556770153
6,28,19,23.412416694256702
7,17,15,23.368470821283204
8,29,19,23.367068094487134
9,3,12,23.29241553619173
10,26,22,23.092284286068757
11,3,13,22.95428250606493
12,2,13,22.909032059540344
13,19,12,22.79013113171625
14,25,22,22.7888284296011
15,28,16,22.44302793464697
16,25,21,22.38668325516561
17,27,21,22.37382753895968
18,17,13,22.29091438342892
19,2,12,22.26161644343146
20,20,12,22.25166471162367
21,19,13,22.02388122157014
22,28,20,21.827640879722797
23,28,17,21.74509140284007
24,21,12,21.70252833258584
25,28,15,21.563554224562647
26,4,11,21.52956322289627
27,4,10,21.51163933233904
28,3,11,21.400141698188587
29,26,10,21.365559650984583
30,22,10,21.30307675388037
31,23,10,21.10370541675966
32,22,11,20.923169403636557
33,29,15,20.91295671525225
34,20,14,20.78352129164657
35,17,14,20.595097568901764
36,24,10,20.576195063545992
37,2,11,20.185126203494097
38,29,20,20.07609659919245
39,19,11,19.98869243789189
40,18,13,19.79451828377447
41,28,11,19.690998501770288
42,28,12,19.642393120933622
43,21,10,19.62146813263161
44,28,25,19.57236808527801
45,21,11,19.51369561793317
46,24,22,19.43231439867081
47,27,10,19.38838355166652
48,21,14,19.3683519640865
49,27,14,19.328181206950585
