,sma_fast,sma_slow,annual_return
0,29,27,11.931222139402545
1,29,28,9.41951982438593
2,28,27,7.902004250597456
3,29,26,6.875644519807038
4,29,24,6.792425205721458
5,29,25,5.632676156268208
6,1,10,5.194207445454162
7,28,26,4.68960841624392
8,28,25,3.626019899878029
9,10,14,1.4157842021599425
10,1,11,1.2468540397431227
11,13,14,1.129759363125748
12,7,41,1.046382389541663
13,7,40,0.976728128661158
14,8,43,0.8099560615057422
15,7,44,0.8099560615057422
16,9,41,0.8099560615057422
17,8,45,0.7309506655489523
18,8,41,0.6262711098937014
19,9,40,0.6262711098937014
20,7,43,0.6262711098937014
21,8,42,0.6262711098937014
22,29,23,0.6002243187884604
23,8,36,0.5535255723809822
24,7,38,0.3669347898849498
25,7,39,0.3669347898849498
26,7,42,0.3259506787508784
27,9,42,0.293998921001781
28,8,44,0.293998921001781
29,12,133,0.0
30,12,137,0.0
31,12,136,0.0
32,12,135,0.0
33,12,134,0.0
34,15,131,0.0
35,15,146,0.0
36,12,131,0.0
37,12,130,0.0
38,12,129,0.0
39,12,128,0.0
40,12,127,0.0
41,12,126,0.0
42,12,125,0.0
43,12,132,0.0
44,12,138,0.0
45,15,145,0.0
46,12,123,0.0
47,13,124,0.0
48,13,123,0.0
49,15,144,0.0
