,sma_fast,sma_slow,annual_return
0,16,11,13.372781805433709
1,10,81,13.229091118980564
2,10,80,13.19280189498046
3,10,82,12.841981754034096
4,28,30,12.684147351202984
5,15,14,12.625880882642443
6,16,12,12.609560285864788
7,11,81,12.572045011807996
8,28,29,12.524417737719345
9,11,80,12.48836814094498
10,11,79,12.408134847615331
11,12,79,12.38139656246846
12,11,82,12.314537952233035
13,12,80,12.194776135325796
14,27,30,12.072651553151069
15,10,83,11.975951029543502
16,9,77,11.912781580647632
17,13,77,11.90296031819803
18,11,71,11.825963100815656
19,11,78,11.74196097839588
20,27,13,11.741874913499386
21,9,82,11.739661594114022
22,12,81,11.710674393221195
23,12,99,11.664054431490174
24,9,78,11.659852976008253
25,17,11,11.605437900002396
26,12,82,11.55943748786616
27,9,79,11.51071619674665
28,12,98,11.497561212017397
29,26,15,11.43162826244906
30,9,76,11.36529579352269
31,9,83,11.351948690472364
32,16,48,11.321276076620142
33,12,97,11.279019782475787
34,13,78,11.257441701783426
35,11,77,11.225520734238463
36,10,79,11.212335953327702
37,12,78,11.196026230034477
38,26,14,11.18538238652068
39,18,96,11.171696571547534
40,9,80,11.168805199211189
41,12,77,11.148076550361065
42,8,82,11.146591997617788
43,13,79,11.140718660707536
44,13,80,11.119556389997303
45,18,99,11.090104471510552
46,17,12,11.081131872527084
47,13,82,11.078996100496434
48,9,75,11.013707197206426
49,21,94,10.992829878609587
