,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,10,33,4,55.51907965047684,2.8453553789299466,53
1,4,33,10,55.51907965047684,2.8453553789299466,53
2,12,29,3,54.60136595760067,2.742811914758195,56
3,13,27,3,53.96072102585623,2.719672181624506,57
4,18,20,3,53.80382184095272,2.71837076210948,57
5,4,34,10,53.753472632519305,2.8534774866435817,52
6,10,34,4,53.753472632519305,2.8534774866435817,52
7,16,22,3,53.73411565335138,2.740832122496462,56
8,12,28,3,53.54484815298146,2.625587282812035,58
9,16,21,3,53.36523582097621,2.733388795252353,58
10,13,28,3,53.28799524400689,2.6911617556184617,57
11,15,23,3,53.28486992490824,2.7279855786619978,58
12,17,20,3,53.28486992490824,2.7279855786619978,58
13,15,24,3,52.91416314193399,2.70933178402518,56
14,17,21,3,52.91416314193399,2.70933178402518,56
15,14,26,3,52.91416314193399,2.70933178402518,56
16,14,25,3,52.8761292267188,2.714278665781204,57
17,18,19,3,52.657758830437,2.7192028511499475,58
18,14,24,3,52.478257489378265,2.7240335389081305,57
19,3,35,12,52.40820242044042,2.775194340377648,52
20,4,35,10,52.34727833093744,2.8330888609662805,52
21,10,35,4,52.34727833093744,2.8330888609662805,52
22,13,29,3,52.28684230506519,2.719834192883021,56
23,11,33,4,52.13980988012244,2.8314832031774606,52
24,4,33,11,52.13980988012244,2.8314832031774606,52
25,11,32,4,52.00613437908815,2.827877261925324,52
26,10,36,4,51.85945727133616,2.825531711113817,52
27,4,36,10,51.85945727133616,2.825531711113817,52
28,3,34,12,51.51878528766402,2.785187762348972,53
29,3,44,16,51.50948093309724,1.5912171978482972,42
30,10,32,4,51.3501368993705,2.670471840555775,53
31,3,41,18,51.25962068200326,1.5847524838313574,42
32,12,31,3,51.05169913637781,2.634281484667149,57
33,3,36,19,51.017711540268685,1.6863262050420065,41
34,4,32,11,50.97000343674653,2.814118826521519,52
35,12,30,3,50.88823526646154,2.6295188166033023,57
36,3,32,13,50.86458530949833,2.736282129704117,52
37,3,38,18,50.85601546394643,1.6936435781723211,41
38,3,45,16,50.801218738147135,1.575067879986345,43
39,18,21,3,50.788239741993024,2.7433682264147645,54
40,17,22,3,50.788239741993024,2.7433682264147645,54
41,3,43,17,50.55752419029248,1.5740563383302828,42
42,11,30,4,50.43374152641349,2.7790009327724152,53
43,14,27,3,50.33101984049652,2.7105916078365038,54
44,15,25,3,50.33101984049652,2.7105916078365038,54
45,4,32,10,50.31831223732334,2.6579964426555445,53
46,11,31,4,50.30998072218276,2.7955711252938333,53
47,3,40,18,50.28219060018073,1.5729858395939564,42
48,4,31,11,50.13776386622924,2.7982593186684115,52
49,3,37,19,50.086117559192935,1.565976306678422,42
