,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,19,12,23,15.545929697986294,2.2888220179080703,57
1,19,12,24,14.773523458948777,2.497258364438084,56
2,19,12,21,14.575620713914422,2.258068315300861,60
3,13,11,37,14.52405383054838,2.150845074658194,54
4,17,15,17,14.456770784009434,2.195456501657987,62
5,19,13,23,14.337743870679734,2.4899809088721687,54
6,18,13,22,14.27705801700452,2.129687414566237,59
7,18,13,24,14.226220199068049,2.4441817585050702,55
8,18,14,22,14.16662430756039,2.437854790570728,57
9,16,15,18,14.151031078798908,2.185301755870576,62
10,19,12,25,14.125868621567363,2.490466129248253,54
11,19,13,21,14.03250687489574,2.104986331850949,59
12,19,12,22,13.933866224354158,2.031337121762959,59
13,15,10,34,13.85264096926258,1.8454626535233736,55
14,19,14,21,13.835873236922088,2.4019564259801918,57
15,17,14,21,13.81997311255627,2.194514127643298,60
16,16,15,19,13.80110374342058,2.079146786984804,60
17,19,13,22,13.774673767809462,2.341059304115324,57
18,17,14,23,13.774673767809462,2.341059304115324,57
19,13,11,36,13.7188031920057,1.8669489337459635,55
20,18,13,25,13.71724562904379,2.3998862447054305,53
21,19,12,20,13.68035139566774,2.096132512476992,60
22,13,11,35,13.631669041051284,1.827336895979789,57
23,18,13,20,13.621025853005351,2.0841317637860968,60
24,17,15,22,13.611573653509836,2.3676915444010715,57
25,17,16,16,13.598424139367122,2.1006389611221308,62
26,17,15,19,13.596272679739377,2.134830944979805,61
27,17,14,22,13.537974675908035,2.100996667958564,59
28,18,14,21,13.537974675908035,2.100996667958564,59
29,15,10,33,13.535656516107048,1.806247518227808,57
30,18,15,21,13.516802573915946,2.367233276071949,55
31,14,11,35,13.508021593751137,2.040341530603127,54
32,18,14,20,13.47375046244738,2.029204590653047,60
33,16,15,23,13.435843673263063,2.2926122810304,57
34,16,10,33,13.401026128143064,1.9941658030153957,55
35,17,15,18,13.388049428068612,2.023503210872141,60
36,14,11,34,13.385908534209904,1.83359079678575,54
37,19,15,20,13.377755433650549,2.369511601776987,55
38,16,15,20,13.370150197128378,2.1105204692210338,61
39,17,14,24,13.360223591024978,2.3665075186036804,56
40,18,14,18,13.323193068017405,2.044917283016961,59
41,17,14,20,13.283812080394814,2.137795387090605,60
42,18,14,19,13.283812080394814,2.137795387090605,60
43,18,13,23,13.214913406309488,2.0420520563918827,57
44,19,13,19,13.201706057437864,2.042594336330418,60
45,16,10,30,13.187353425491477,1.8558418499605496,59
46,14,11,33,13.180569702451203,1.785468666572666,57
47,17,14,19,13.174005868132609,2.020830708817181,60
48,13,12,33,13.11337780293925,1.7831700363815524,56
49,19,14,19,13.08910416794062,2.0043694799918104,60
