,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,8,57,39,27.144168762117616,2.4233223141603526,38
1,1,12,6,26.49252604057987,2.1654765894903782,255
2,1,13,6,25.892148595442432,2.0207742475633794,254
3,1,10,7,25.515111659920223,2.0673856656950957,255
4,1,14,5,25.430737344664276,2.055327665300755,261
5,1,13,7,25.323251589819577,1.915175607094256,237
6,10,53,39,25.0528775899205,2.234232154204149,35
7,1,11,6,25.02781662587209,2.0087299526796074,257
8,1,10,3,25.012698080887557,1.8104592787915816,328
9,1,23,5,24.968652595103567,1.9762463733886375,239
10,8,56,39,24.809057179956405,2.3233020225828107,39
11,1,16,3,24.751442203221696,1.893290279595196,304
12,9,53,39,24.451571700291527,2.2699511327970043,38
13,1,14,7,24.25722870184492,1.8870869083830928,235
14,1,12,5,24.227570976764543,2.0077558197992484,265
15,9,57,39,24.204974728395424,2.2303341427352392,35
16,1,57,3,24.1196471266548,1.8746587521282556,286
17,1,58,3,24.1196471266548,1.8746587521282556,286
18,1,59,3,24.00731055407982,1.866198204815687,287
19,10,55,38,23.8594960169461,2.1830476826249163,35
20,9,54,39,23.76360286678323,2.29380119441269,36
21,9,55,39,23.729621115420294,2.2997443819723675,36
22,9,56,39,23.69429072292308,2.2758676556087734,36
23,1,52,3,23.674794188988987,1.7600840092813013,287
24,1,17,5,23.66446670265748,1.9708936293251955,256
25,1,22,5,23.533111296134024,1.8542111208373817,244
26,1,16,6,23.349783436411204,1.852877976658433,239
27,1,11,7,23.32972278393896,1.971454021512596,246
28,1,16,5,23.277893574771216,1.862719759893943,259
29,1,17,3,23.176955953823423,1.7877270555668152,302
30,1,24,5,23.149256445919747,1.8146608134784803,238
31,1,10,6,23.14107330482184,1.6758537590351572,257
32,10,54,39,23.084801521536647,2.003666224720994,35
33,10,55,39,23.084801521536647,2.003666224720994,35
34,1,56,3,23.071386382758902,1.848889057125298,286
35,1,42,4,22.994070544810853,1.7809046862482951,255
36,1,19,4,22.926842661205143,1.788307094757426,266
37,1,14,6,22.88154109120957,1.867602629480498,250
38,10,56,38,22.875803873667184,1.991895584319408,35
39,1,51,3,22.767894492910305,1.7132187281450426,286
40,2,16,3,22.74604137531644,1.7653539243324787,240
41,1,15,7,22.6911766597582,1.8356783095529168,234
42,1,55,3,22.677650038719275,1.7939101734319567,286
43,1,59,5,22.63820222625016,2.119006025987571,227
44,1,15,5,22.56348279890004,1.8460795432799797,260
45,1,54,3,22.534686183766595,1.773754265207638,287
46,1,18,6,22.52214993010087,1.842259778365517,236
47,1,20,6,22.420039261940165,1.920397162517149,231
48,1,41,4,22.39466507449059,1.7617962963253266,256
49,1,15,6,22.21055010310903,1.8702979521844905,247
