,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,19,54,19,16.165640651358288,1.157650190854921,33
1,17,52,22,15.616295652637351,1.0978251350287005,33
2,18,54,20,15.52741840867309,1.1249321793070763,33
3,6,55,36,15.348241516354747,1.432277220628092,46
4,6,56,35,15.135917066410816,1.41351117528149,46
5,6,54,37,15.122060923890878,1.4255331583800153,46
6,6,59,33,14.953022391820056,1.3985057262326568,46
7,6,58,34,14.950388523858663,1.3983684608222238,46
8,6,57,34,14.950388523858663,1.3983684608222238,46
9,18,59,18,14.75837547351446,1.0948266169914913,35
10,17,54,21,14.672581248792202,1.0825431728697157,34
11,16,59,20,14.536459488410044,1.072239817902203,35
12,19,59,17,14.501806778815634,1.074133314510089,35
13,17,59,19,14.501806778815634,1.074133314510089,35
14,15,57,22,14.442149749494996,1.0698908846025297,35
15,6,57,35,14.425625655114944,1.371958444147186,47
16,15,59,21,14.21046711143038,1.0639310987951514,35
17,19,53,19,14.162285819261127,1.0357392062171018,32
18,16,50,24,14.07947181078207,1.0040815491272754,32
19,16,52,23,14.015712227590909,1.0283960126028495,32
20,17,56,20,14.004754122094992,1.0356278154760057,35
21,18,53,20,13.70910326659364,1.0190625272636475,32
22,18,56,19,13.691886979418166,1.0213188346291588,35
23,19,56,18,13.691886979418166,1.0213188346291588,35
24,13,37,37,13.604184188482895,1.0628610061310924,33
25,6,59,34,13.600244438825015,1.3037172519292692,48
26,5,15,3,13.56662204777096,1.0978077955416394,161
27,14,49,27,13.478206189231209,1.051840129000884,33
28,6,54,36,13.47566882533682,1.2633606110928126,47
29,8,56,32,13.445677535831727,1.1884073909043744,40
30,13,42,32,13.429723607535855,1.055095153367596,33
31,8,55,33,13.413880234914782,1.1578952744652633,37
32,14,43,31,13.41239380039158,1.0433070166271103,34
33,14,44,30,13.391571419533838,1.0368328271584488,33
34,6,58,33,13.339860361339989,1.2525555297677555,46
35,13,43,32,13.3329684682537,1.0307970053324187,34
36,5,52,39,13.310883217598308,1.2485696378369004,49
37,14,46,28,13.294139043712336,1.0458073754631316,33
38,14,48,27,13.294139043712336,1.0458073754631316,33
39,8,58,31,13.293210363136984,1.1774370244436858,41
40,19,46,23,13.259777262849612,0.9870500207400014,33
41,13,36,38,13.252302171535993,1.043413858560261,33
42,13,35,39,13.252302171535993,1.043413858560261,33
43,13,39,35,13.243783497376535,1.0430747580579838,33
44,13,38,36,13.243783497376535,1.0430747580579838,33
45,15,57,21,13.198430753372298,1.0493140730439248,35
46,14,40,33,13.178833739136648,1.0078468452727674,33
47,16,58,20,13.170446165373669,0.9918881558312695,34
48,8,54,33,13.156379978388037,1.13958355407791,39
49,13,40,34,13.13752245367182,1.040561567471757,33
