,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,2,17,4,14.159499491276812,2.555747743819411,225
1,1,11,7,13.717279539577326,2.357841052455571,260
2,1,12,7,13.279569750971106,2.2662594645257785,257
3,1,11,10,13.2266691664088,2.064925698509354,245
4,1,12,8,13.17793681210092,2.17474737994534,256
5,2,10,4,13.120333128705456,2.189902761186985,242
6,2,16,4,13.02439831921904,2.4456225726226206,230
7,1,11,11,12.993775611044226,2.0200208507830704,239
8,1,11,8,12.986511453874105,2.16685365082697,256
9,1,12,10,12.941173529991884,2.029522340241828,242
10,2,13,5,12.847560325326338,2.28757632801093,212
11,1,13,9,12.821678446026317,2.02671146060469,244
12,3,15,3,12.647641463241058,2.188862584556869,218
13,3,14,3,12.61933039530279,2.1843920989200067,220
14,3,17,3,12.61320918009408,2.2404686162962104,216
15,1,10,8,12.5688361297661,2.204278735206821,255
16,1,11,9,12.567161772323582,2.024031418045216,256
17,2,18,4,12.551384853446182,2.3158077525608545,225
18,2,12,5,12.513956130462628,2.219265769306824,216
19,1,10,7,12.400220172875528,2.1832988561584927,264
20,2,19,4,12.399007176675113,2.2518001338499367,224
21,1,10,10,12.387284035410348,2.063939373104861,255
22,1,13,8,12.371797046151327,2.0309204743026816,256
23,1,10,11,12.361445478303674,1.9872157804913173,245
24,2,14,5,12.355692864827212,2.151751042696433,212
25,1,12,9,12.35413404121349,2.005893235227973,253
26,1,13,7,12.34216363474092,2.150211265950255,258
27,2,14,4,12.258879506291356,2.21327068093276,233
28,2,22,3,12.235674098773128,2.185325417883703,250
29,2,21,3,12.226153246856285,2.162221254426448,250
30,2,15,4,12.218543872970884,2.295918252922301,235
31,3,16,3,12.214966252521004,2.12589354308279,216
32,1,14,8,12.186858368980005,1.9003026907240823,253
33,2,24,3,12.103297077440857,2.254842867027032,247
34,2,22,4,12.062022106065864,2.07780204822347,221
35,1,12,6,12.000143345364355,2.0676256069157155,265
36,1,10,12,11.963243484332434,1.9338453694544329,242
37,2,11,4,11.94283275932712,2.029129078874208,241
38,1,14,9,11.88723771482832,1.8972561086382709,241
39,2,20,4,11.828384572359052,2.1125971207710554,224
40,11,22,13,11.828023638417836,1.5240781219494763,70
41,1,10,9,11.82640621770063,2.006752295719304,257
42,2,21,4,11.803352013486592,2.11391251651624,223
43,2,25,3,11.802899173452024,2.18362380493105,248
44,4,12,4,11.769586069190964,2.056257974020293,177
45,8,45,5,11.757259848825548,1.4990505552663904,98
46,8,48,5,11.744547803234685,1.5177376352108725,98
47,4,48,3,11.71714433695937,1.7793910099639247,172
48,13,20,11,11.653168804568312,1.404655478814821,70
49,2,16,3,11.638003647834523,2.031684106481136,249
