,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,13,12,38,24.42019075253212,2.130763233937499,24
1,16,10,37,24.15771075059873,2.1232172855276885,24
2,14,11,39,24.15771075059873,2.1232172855276885,24
3,14,12,37,23.851366190883912,2.121712192401168,24
4,15,14,28,23.723236067450102,2.1595276267940373,24
5,15,14,30,23.595511215623567,2.0824913234968467,23
6,15,13,32,23.595511215623567,2.0824913234968467,23
7,16,13,29,23.595511215623567,2.0824913234968467,23
8,15,14,29,23.595511215623567,2.0824913234968467,23
9,17,12,30,23.595511215623567,2.0824913234968467,23
10,16,13,30,23.595511215623567,2.0824913234968467,23
11,17,12,31,23.55418427858066,2.079536702609459,23
12,18,12,29,23.55418427858066,2.079536702609459,23
13,19,11,29,23.55418427858066,2.079536702609459,23
14,19,12,26,23.508136327699766,2.1882089264034903,23
15,14,12,36,23.326689979294702,2.083606967835707,24
16,15,11,36,23.326689979294702,2.083606967835707,24
17,18,13,26,23.311908365546564,2.092378325532432,23
18,17,10,35,23.28539748936512,2.080565480037011,24
19,14,11,37,23.10283424744348,2.007641028753357,24
20,15,11,39,22.96652257706084,2.062684668685658,23
21,13,15,21,22.926311488680025,1.209197307672475,20
22,17,12,32,22.902306491516857,1.976004361090263,23
23,18,11,32,22.902306491516857,1.976004361090263,23
24,13,12,37,22.850474600810543,1.991417811777188,24
25,14,12,38,22.7614246703022,2.0450095111182907,24
26,15,11,37,22.726754710413672,2.042523009904851,24
27,13,12,39,22.726754710413672,2.042523009904851,24
28,16,10,38,22.726754710413672,2.042523009904851,24
29,17,10,36,22.726754710413672,2.042523009904851,24
30,15,11,38,22.726754710413672,2.042523009904851,24
31,17,10,34,22.65156343579397,2.012381140596679,24
32,14,11,38,22.62770112498301,1.901386087140216,24
33,14,13,31,22.56520210814631,1.9827760348324184,23
34,14,12,39,22.545661059019668,2.037092922050137,23
35,19,12,27,22.519631570247217,2.044161619830552,22
36,16,10,39,22.511447841496967,2.034564167401109,23
37,17,13,27,22.45992832494828,2.1034843138690613,23
38,19,11,30,22.4103648097336,1.9431320347107104,23
39,16,12,33,22.40424050121976,2.0184632450746367,24
40,15,11,35,22.3546577467131,1.9645460491309883,23
41,14,12,34,22.3546577467131,1.9645460491309883,23
42,19,11,31,22.3457572250881,1.9386438589444703,23
43,18,11,33,22.3457572250881,1.9386438589444703,23
44,13,12,36,22.32938595765963,1.9628329978374224,23
45,16,13,27,22.273020728195448,2.08334318562369,24
46,16,14,27,22.26519436388948,2.012205950946868,23
47,17,10,28,22.246158628345665,1.7917450327904296,25
48,19,11,32,22.222203925479796,1.9362098915092825,22
49,14,12,35,22.213722278012128,2.004947512510272,23
