,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,9,17,37,21.37689794040905,1.115847943355247,44
1,9,17,36,21.150118141786677,1.154899368063169,47
2,15,18,39,21.10424173020156,1.270778268148593,35
3,10,15,38,21.0243522196618,1.122782759081809,47
4,13,21,38,20.67828922790249,1.20845458802474,34
5,8,32,21,20.626415273301923,1.0205177018310514,44
6,10,16,34,20.51911381069361,1.1637339284071146,48
7,11,28,32,20.494812012545303,1.1245642018119133,34
8,16,17,38,20.47802811419364,1.21147618146283,35
9,11,27,34,20.44455716568879,1.1410036919970554,34
10,12,24,36,20.4338588378578,1.1806720955910233,34
11,8,18,38,20.408350214484077,1.095284348292274,46
12,11,15,33,20.39404819294271,1.1468436389296042,50
13,12,25,33,20.3825723662983,1.1463452819279063,35
14,12,24,35,20.357151380956388,1.1457106215049857,35
15,11,26,35,20.30130934584065,1.1297033908325351,34
16,13,24,32,20.294013275424746,1.1559216435884947,34
17,12,23,37,20.288398678629285,1.1584109073922568,34
18,13,18,33,20.27172890719252,0.9982081937813998,39
19,9,18,33,20.236028485523214,1.071018207453413,47
20,8,29,23,20.22408172433875,1.009835765289013,45
21,9,16,39,20.21210481284881,1.0633072589548755,46
22,8,31,22,20.20170238193373,1.0090984254809043,44
23,14,17,33,20.19367756379167,0.996137650737938,39
24,15,16,32,20.192755638661147,1.0106437704671487,39
25,14,20,37,20.17168185694297,1.1787869781660618,35
26,16,17,39,20.149589887196765,1.2459674078299243,35
27,9,21,39,20.135612474823635,0.9596506327380864,43
28,11,27,33,20.13499164960908,1.113960497702016,35
29,8,19,36,20.103677717591506,1.033280552227123,45
30,11,26,34,20.084403963821316,1.11271757096722,35
31,9,21,38,20.070269179037613,0.9295545433043932,43
32,12,26,32,20.06594596579293,1.1181986263153698,35
33,8,19,37,20.031208823689184,1.0728993802253737,45
34,9,22,36,19.994333016906005,0.9236064431211012,43
35,13,22,36,19.98171241982705,1.1167387682111432,35
36,11,28,33,19.978224506430493,1.113361612940133,34
37,9,31,30,19.90631583946843,1.1107383710826657,39
38,12,26,31,19.905977165566867,1.1075375898249211,36
39,10,16,35,19.89478459158437,1.042680779692465,46
40,13,22,37,19.882746358072897,1.1710876845428144,34
41,8,28,24,19.860946411390916,0.9998315296317236,44
42,12,25,34,19.860076122973545,1.1137071304670911,35
43,14,23,31,19.84488640873581,1.1173094855467662,35
44,10,28,34,19.84273232269542,1.0776908012692352,36
45,10,27,38,19.82912255923111,1.071977852315522,36
46,9,18,34,19.82393330653736,1.0255775949284147,46
47,8,21,32,19.81973460260836,0.9968183452185788,44
48,8,20,34,19.81973460260836,0.9968183452185788,44
49,14,16,35,19.816354571203384,0.9858538256496648,39
