,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,1,12,5,15.056354942727909,1.8507336774521697,275
1,1,13,4,14.613572265781896,1.8156021843556251,298
2,1,13,5,14.54027982067156,1.7830870276770086,269
3,1,11,5,14.278119621676346,1.7460398621990818,279
4,1,28,4,14.147619031945656,1.868448380411843,267
5,1,27,4,14.016215628334894,1.8595978359446417,267
6,2,10,3,13.948565342563793,1.8889507566608088,253
7,1,33,4,13.746215184586594,1.8186796896084,268
8,1,30,4,13.601475054122666,1.798183419972973,267
9,1,24,4,13.586240696102896,1.80361258932915,271
10,1,36,4,13.54808371066877,1.8409317320067904,263
11,1,35,4,13.504499048814507,1.8413346399253772,265
12,1,34,4,13.420923279840988,1.777459338419521,267
13,1,32,4,13.408400902501302,1.7758051298794482,270
14,1,29,4,13.377043653161074,1.7772354804179626,266
15,1,31,4,13.3585229691693,1.7669077012804657,268
16,1,25,4,13.241033976309946,1.7779961360138568,271
17,1,23,4,13.224317697011909,1.7584509414730134,276
18,1,26,4,13.195695893547926,1.77824658189428,267
19,1,18,4,13.155370708847686,1.6836875239159712,285
20,1,15,4,13.113295598501832,1.6489922618871578,290
21,2,12,3,13.067828828595228,1.8248891419712607,251
22,1,16,4,13.05627706056582,1.658657236700008,287
23,1,12,4,12.991057861107306,1.5469085214860192,305
24,1,19,4,12.87947539799782,1.6655882672625828,281
25,1,14,5,12.73960073179176,1.632987703881047,265
26,12,13,35,12.734836533783128,1.8279837729611768,57
27,1,17,4,12.644519441561004,1.6450370159428491,285
28,2,11,3,12.595299834104535,1.7400503301942667,251
29,1,22,4,12.583745382866956,1.6452293081836185,280
30,13,14,28,12.5512852613809,1.6410733205463497,53
31,12,14,35,12.534354683669182,1.7389377235162753,55
32,1,21,4,12.501000237527537,1.6372692528547392,279
33,12,14,33,12.492570963234432,1.757137144030217,56
34,12,33,15,12.46185475916435,1.8037051359394032,55
35,1,20,4,12.448116939782851,1.6316419516410012,280
36,12,14,34,12.424833461894885,1.74879657597269,55
37,10,17,34,12.42138217054887,1.806555045622668,54
38,1,38,4,12.420575001381764,1.6776762437176156,262
39,12,14,32,12.373104971860457,1.734586176519726,55
40,6,15,30,12.3242914936461,1.4850813541660832,72
41,2,34,3,12.246256846587745,1.727588698698802,216
42,1,19,3,12.239310825080704,1.6459678957303006,319
43,1,14,4,12.196532309016378,1.4948315028095165,295
44,1,37,4,12.162212134215803,1.6977638128230534,263
45,1,15,5,12.119866509852647,1.6622262471211962,264
46,13,14,27,12.09307379127292,1.5543451891366746,52
47,1,20,3,12.075068439212792,1.644991257755328,317
48,1,13,3,12.063330170401066,1.4873507422350534,337
49,1,34,3,12.057499208262662,1.6387057126785052,311
