,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,1,11,3,18.453592277682528,1.5331044613237386,335
1,19,44,36,17.038579335686492,1.6215453543410934,24
2,19,48,33,16.793377634443786,1.5769515661544884,25
3,19,43,37,16.73352010768869,1.5975225095409826,24
4,1,10,3,16.59817294528014,1.3975123831666345,337
5,1,12,3,16.516896794495807,1.435944732041837,330
6,19,47,34,16.424046561684882,1.553070256002944,25
7,19,42,38,16.355556754225304,1.565253203158289,24
8,19,41,39,16.355556754225304,1.565253203158289,24
9,19,46,35,16.349551360949512,1.5455156184284062,25
10,18,49,35,16.211287128850742,1.521435246985832,27
11,18,50,34,16.190170799516054,1.5196479771684523,27
12,19,47,33,16.17033082141796,1.5167716252455958,25
13,19,45,36,16.126562955086236,1.5320608550950234,26
14,19,48,34,16.120791895987736,1.531485301610772,26
15,19,51,31,16.06767372103251,1.5054631303188604,27
16,19,45,37,16.058836079338526,1.5267301944289016,27
17,19,44,38,16.058836079338526,1.5267301944289016,27
18,19,44,37,16.00362843099587,1.5197519906528114,26
19,18,47,37,15.932152488304368,1.4918219794954053,28
20,18,48,36,15.932152488304368,1.4918219794954053,28
21,19,46,34,15.915035593884276,1.4966059539406904,25
22,19,50,31,15.913886938872396,1.4732260020789172,26
23,18,46,37,15.908834442601004,1.4917713881674557,27
24,19,47,35,15.892145002617708,1.5057040243638875,27
25,18,48,35,15.887820461958244,1.4899661563312043,27
26,18,47,36,15.887820461958244,1.4899661563312043,27
27,18,51,33,15.887820461958244,1.4899661563312043,27
28,19,49,33,15.887820461958244,1.4899661563312043,27
29,19,50,32,15.887820461958244,1.4899661563312043,27
30,19,55,30,15.881184718123768,1.4693645967259568,27
31,19,45,35,15.77811469795098,1.48620815433302,25
32,18,47,34,15.719872126719686,1.4552435459468316,26
33,19,51,30,15.719872126719686,1.4552435459468316,26
34,18,46,38,15.717360975415945,1.4789693721752393,28
35,19,44,34,15.677775316696552,1.470495933606032,25
36,17,46,39,15.664017632952277,1.4661183828283515,28
37,19,49,32,15.659154658410538,1.4534800805964208,26
38,19,53,31,15.6498456072414,1.4319842998861811,27
39,19,46,32,15.647886565600311,1.4498590808815597,28
40,19,48,31,15.647886565600311,1.4498590808815597,28
41,17,48,38,15.641912027795296,1.466425804450576,29
42,19,45,33,15.63667737298718,1.4682020703215672,26
43,19,47,31,15.615915659065,1.450888728116282,27
44,18,44,38,15.61548887778465,1.4697184431489827,27
45,19,43,39,15.601238248774113,1.486347808896799,27
46,19,45,34,15.590821406223531,1.4490076831047305,25
47,19,46,33,15.590821406223531,1.4490076831047305,25
48,19,47,32,15.58050527770846,1.4371708401401475,26
49,19,49,31,15.58050527770846,1.4371708401401475,26
