,ema_fast,ema_slow,annual_return,sqn,trades
0,1,10,3.4364061284253227,-0.01530354800320158,79
1,1,11,-0.32550424503398484,-0.813998064823442,75
2,1,12,-0.979427567515211,-1.0725117235640327,72
3,1,13,-1.73714116174328,-1.268178491046165,71
4,1,14,-0.22995148053085068,-0.8537222761831069,70
5,1,15,-1.9271060887996627,-1.339131196909338,64
6,1,16,-1.6523308404283308,-1.424827301047641,60
7,1,17,-2.5756871856173267,-1.688272140610088,60
8,1,18,-2.981524951840455,-1.768039178011059,61
9,1,19,-3.19092593892829,-1.840456831815113,59
10,1,20,-1.554951532937618,-1.0351178559104284,57
11,1,21,-1.7876093536067519,-1.0612688913403954,54
12,1,22,-1.4704964878004192,-1.0316588661241912,52
13,1,23,-2.5378556782777695,-1.5027979806202818,52
14,1,24,-2.531409168254581,-1.484072715081121,49
15,1,25,-1.1931073054001082,-1.1618251774579333,46
16,1,26,-2.321915633637434,-1.4144294678370193,47
17,1,27,-1.165863316560223,-1.1551873384026656,44
18,1,28,-0.4944939789197917,-0.9944038709361894,46
19,1,29,-0.8469890191042014,-1.0697748519322554,46
20,1,30,-0.2763217650631683,-0.9208823086792524,44
21,1,31,-2.066845134776152,-2.1854283219501234,43
22,1,32,-1.6090848662568318,-1.9612409638096369,42
23,1,33,-0.21199196713657917,-1.3272953455514627,42
24,1,34,0.5089580368217886,-1.1973912002197105,41
25,1,35,0.13910124345188424,-1.3868301198983328,39
26,1,36,-1.0440212273206373,-1.7746039058102816,38
27,1,37,-1.317846454200356,-1.8840567638563115,38
28,1,38,-2.168791352599266,-2.26182215516174,39
29,1,39,-2.4959037789576364,-2.397895622916697,41
30,1,40,-2.9926587328466105,-2.299550850058703,45
31,1,41,-3.9168586749331076,-2.6123936455981465,45
32,1,42,-3.7732893982250917,-2.5966862604835494,43
33,1,43,-4.317143194993199,-3.028236170538902,43
34,1,44,-3.873117218130062,-2.9962926165423482,44
35,1,45,-4.024103245159914,-2.827930590995082,46
36,1,46,-3.912321137526796,-2.773414112465509,45
37,1,47,-3.73268200237959,-2.7099067693627217,45
38,1,48,-3.692212805710962,-2.5698855699211687,42
39,1,49,-5.501369439564733,-3.0514163751342296,42
40,1,50,-5.2502873370403575,-2.956918926736058,42
41,1,51,-5.389044273313044,-2.9828676510089935,42
42,1,52,-6.1654006568426265,-3.308653546897902,41
43,1,53,-5.680804454830434,-3.115442361057891,39
44,1,54,-5.658357407116579,-3.132247133404169,39
45,1,55,-4.881858117552093,-2.519687993563843,38
46,1,56,-3.747491608922785,-1.7056844033418164,40
47,1,57,-3.9060208036409687,-1.7576523124148715,38
48,1,58,-3.9060208036409687,-1.7576523124148715,38
49,1,59,-2.626931613987579,-1.4580611387097406,35
50,1,60,-2.3114109795664497,-1.413874433712388,37
51,1,61,-2.3114109795664497,-1.413874433712388,37
52,1,62,-2.1895531482277573,-1.387482490702657,37
53,1,63,-2.622942796431847,-1.4940614694171297,36
54,1,64,-1.23607229750911,-1.2085021240393927,33
55,1,65,-0.8975194422343004,-1.1331403343724786,32
56,1,66,-0.5916265065199698,-1.0696464293688732,32
57,1,67,0.005169524283312148,-0.9370710619625203,30
58,1,68,-0.3915246506213869,-1.0353288627864523,30
59,1,69,-0.1885537170015104,-0.969579473011269,28
60,1,70,0.09524648565394553,-0.9055114278750078,27
61,1,71,-0.00947973072341865,-0.9336709180023084,27
62,1,72,1.1292759143376419,-0.6781424940910376,25
63,1,73,0.5570600960877139,-0.7903690128001389,24
64,1,74,0.33802701902512056,-0.8625681686376883,26
65,1,75,0.33802701902512056,-0.8625681686376883,26
66,1,76,0.33802701902512056,-0.8625681686376883,26
67,1,77,0.5150763799156586,-0.8628490006308068,25
68,1,78,-0.6528712801716146,-1.1608138471338323,27
69,1,79,-1.056163076420163,-1.2663720862078431,28
70,2,10,-3.3868550314489196,-1.8087544472884498,51
71,2,11,5.289583598773331,0.19428626473885025,53
72,2,12,3.3843274435684205,-0.11273257247149969,52
73,2,13,3.2680367688582725,-0.12522800479229082,51
74,2,14,3.495814870620269,-0.09105455931486135,50
75,2,15,1.8852396422034758,-0.36174726505069327,47
76,2,16,4.735907829049278,0.09112298806389264,46
77,2,17,3.3541840263814104,-0.08992844379650844,45
78,2,18,6.236320933895141,0.2649124052692167,45
79,2,19,6.382932431173957,0.2865316264580081,42
80,2,20,5.400298467326876,0.16896921804545223,42
81,2,21,4.057570476781736,0.0012270206991792647,38
82,2,22,4.582769114221096,0.07753779437695162,34
83,2,23,3.9066029778805076,-0.02067617995557638,38
84,2,24,4.350502931154922,0.04356109932841479,36
85,2,25,-0.16926468479196735,-0.7806883390966759,36
86,2,26,-0.16960558952297197,-0.9127939317867535,34
87,2,27,0.06172328670003077,-0.8586013039112429,33
88,2,28,-1.2913019942264694,-1.294147689607557,32
89,2,29,0.23218466506745716,-0.8057435366455017,34
90,2,30,1.4943117576599156,-0.5645425548261562,34
91,2,31,2.860287939761028,-0.26756071433104767,31
92,2,32,2.796575865711901,-0.2978360976278241,29
93,2,33,0.43796173510724684,-0.7696467557511968,32
94,2,34,2.4017431833906406,-0.39699181804021405,30
95,2,35,-0.30634011045803167,-1.0540044198340894,33
96,2,36,-1.6467795553281546,-1.42005992087736,35
97,2,37,-1.4556297118706656,-1.3298707317252298,34
98,2,38,-0.4135635625086205,-1.079712647480443,33
99,2,39,0.5577507212897087,-0.7858440354643946,33
100,2,40,0.05767787480234291,-1.0226921204236141,31
101,2,41,-0.1262155565525342,-1.1359186781822783,31
102,2,42,0.5311157467094009,-0.9730398620521276,29
103,2,43,-0.7330944771120429,-1.45229158306504,29
104,2,44,-0.7855978336969512,-1.4588412881581894,29
105,2,45,-1.3051041391283966,-1.6384858305107743,26
106,2,46,-1.9160290336045753,-1.7053802955582107,25
107,2,47,-5.908866176042137,-1.7391829390907236,24
108,2,48,-2.28124851531336,-1.7008786543893177,24
109,2,49,-1.820283863336039,-1.7513601160348005,23
110,2,50,-1.6355806944650424,-1.6863751128250422,23
111,2,51,-5.85757203083164,-1.9205101151332216,27
112,2,52,-5.8752119403550935,-1.9358454142613046,29
113,2,53,-3.357306956651298,-2.1285618720247372,30
114,2,54,-3.058330891484569,-2.056052441271753,29
115,2,55,-3.817880545215502,-2.286140758564695,29
116,2,56,-3.3091253384732413,-2.115458003262755,28
117,2,57,-3.672600632264425,-2.2403922937899283,27
118,2,58,-3.191266071390465,-2.1297865963268614,27
119,2,59,-3.0973619504490846,-2.0592008068983936,26
120,2,60,-3.9126952926247993,-2.3160476720393635,27
121,2,61,-3.8243396839598804,-2.2910208378906574,27
122,2,62,-4.357160324572667,-2.4744339102752653,28
123,2,63,-4.137965493388384,-2.4292038662344506,28
124,2,64,-2.489424138136651,-1.6391953756061837,27
125,2,65,-2.769182273906643,-1.703064224071676,27
126,2,66,-2.5293994271097486,-1.6277501588633951,26
127,2,67,-2.0674863413988107,-1.5061844642426139,24
128,2,68,-1.9225443725062796,-1.4805571628017073,24
129,2,69,-1.2298315979087997,-1.3174345198960944,23
130,2,70,-1.0555555771961724,-1.357809529131236,22
131,2,71,-1.0555555771961724,-1.357809529131236,22
132,2,72,0.2374352646483653,-1.0479264543692126,20
133,2,73,1.3671495633428081,-0.6777140302123967,19
134,2,74,1.3671495633428081,-0.6777140302123967,19
135,2,75,1.3671495633428081,-0.6777140302123967,19
136,2,76,-2.7720539693220556,-0.8180002877213466,20
137,2,77,-2.7720539693220556,-0.8180002877213466,20
138,2,78,-0.8652352770560376,-0.21033969818112647,22
139,2,79,-1.3133709838668632,-0.3353854132773904,24
140,3,10,-1.7417186457037814,-1.0838637782477663,47
141,3,11,-3.0203426820580415,-1.2753489472943147,49
142,3,12,-2.7257949563363577,-1.2486996001557629,46
143,3,13,-1.2474568077694832,-1.0043164807186589,43
144,3,14,3.3689884105808026,-0.08280744980522363,41
145,3,15,4.322464741305134,0.03436987014657035,42
146,3,16,3.823816509483847,-0.028674854332980563,42
147,3,17,3.897785591573389,-0.018737575325781065,40
148,3,18,5.004818678577066,0.12128536561221297,36
149,3,19,4.56121821656658,0.07342262233183355,34
150,3,20,4.687964532407939,0.10071671786312013,33
151,3,21,5.088764396100539,0.16089135770199278,33
152,3,22,3.572601183973438,-0.07348111971009216,32
153,3,23,-0.49438789441131986,-0.9989383603705143,31
154,3,24,1.8833732524137885,-0.4915388707119311,31
155,3,25,2.336429614157592,-0.3648397872885643,30
156,3,26,1.6984387459101475,-0.4655516498717724,33
