,ema_fast,ema_slow,annual_return,sqn,trades
0,1,10,-7.456861083471403,-1.386878813307412,106
1,1,11,-9.668928892808168,-1.8479359748601978,102
2,1,12,-10.771779802568737,-2.397924707643488,97
3,1,13,-9.497206188861847,-2.1262693106496826,90
4,1,14,-10.67646828307173,-2.508872298888914,83
5,1,15,-12.285975048146023,-3.054757998045366,81
6,1,16,-12.3182994076286,-2.933693740533552,82
7,1,17,-12.264028740622779,-3.033201082254258,76
8,1,18,-15.090858028964686,-3.830986977094495,72
9,1,19,-14.425229309696485,-3.9632566035292776,74
10,1,20,-13.468058193707936,-3.777306960204744,70
11,1,21,-12.369987126287194,-3.719220653929404,70
12,1,22,-10.720115930611932,-3.652619157149319,68
13,1,23,-6.935437753931587,-2.1932611282297207,69
14,1,24,-6.096978964640633,-1.8891587622806767,63
15,1,25,-4.3175362373875545,-1.322220514916282,59
16,1,26,-4.75074389150162,-1.4805428153695546,59
17,1,27,-4.676636710120215,-1.4564817810670445,60
18,1,28,-3.19622408455267,-0.8361411614790724,60
19,1,29,-2.93045990184398,-0.7622430374269292,57
20,1,30,-6.145893876107089,-1.9809613416024798,57
21,1,31,-5.658074830669443,-1.8575956092639234,56
22,1,32,-5.928460890409823,-1.9398230927439242,55
23,1,33,-5.8259874494850346,-1.9010949553214054,55
24,1,34,-0.8309787641393788,-0.1318624493800147,55
25,1,35,-0.8624371794656057,-0.13664214065486843,54
26,1,36,-0.45059200114270875,-0.07135086296228736,51
27,1,37,-1.0401598363439875,-0.1627724559270406,52
28,1,38,-6.7324147947074735,-2.5975534935490896,54
29,1,39,-8.160217905477856,-3.2569436595496906,53
30,1,40,-9.155556047268831,-3.6046327207268782,54
31,1,41,-11.73993579142792,-6.267452647895359,53
32,1,42,-10.962013291395516,-6.118814678968854,51
33,1,43,-10.860174533779224,-6.578651806910241,50
34,1,44,-11.19739274792926,-6.139449062843197,51
35,1,45,-11.221330844115986,-6.1340203478535535,50
36,1,46,-10.432766628441897,-5.212685677736118,50
37,1,47,-9.413263934035914,-5.059756163056527,46
38,1,48,-9.146227313718121,-4.954420401042322,45
39,1,49,-9.96146396161961,-5.02729412835948,44
40,1,50,-11.047106997584201,-6.219341136763438,47
41,1,51,-11.357398527961305,-6.387466183904314,47
42,1,52,-9.528163866143437,-5.939460572132877,45
43,1,53,-9.646486931541032,-6.017293763636355,44
44,1,54,-4.67321797199931,-1.2447328068544299,45
45,1,55,-4.4107794539504495,-1.1642779272231638,45
46,1,56,-4.888987271506371,-1.3164784480489375,46
47,1,57,-4.408779410952099,-1.165249362262566,44
