,ema_fast,ema_slow,annual_return,sqn,trades
0,1,10,4.556892453536754,0.6595042350899609,87
1,1,11,2.3775887481077156,0.3993974444755465,81
2,1,12,3.125946881922606,0.5382058253696131,68
3,1,13,0.7729612298081193,0.13645983882935367,65
4,1,14,-2.4590038955521107,-0.4129502464237732,62
5,1,15,-0.19206453657614353,-0.03439574732896028,57
6,1,16,-0.9130297323323332,-0.17397922312676514,59
7,1,17,0.8865979571057068,0.18521576783259505,52
8,1,18,-1.9864156842096974,-0.4433708670380386,51
9,1,19,-2.6192587885453373,-0.5902173571527725,50
10,1,20,0.008516417821356006,0.0016089500436076848,52
11,1,21,-0.5756793743928273,-0.10618691650262009,53
12,1,22,0.30322262367053615,0.05819516628884345,53
13,1,23,-1.5439023333290476,-0.2435426137707891,50
14,1,24,-0.5974173443976163,-0.09758035295432683,46
15,1,25,5.603413221308042,0.8846252339782354,45
16,1,26,5.57816199372859,0.8830642186529394,45
17,1,27,10.73313434050825,1.0623991521466172,43
18,1,28,9.65618177829127,0.98673688785124,42
19,1,29,10.898887521680809,1.0639719981363664,43
20,1,30,10.493907381769503,1.0311595113963228,43
21,1,31,11.539837185469674,1.0818933354591347,44
22,1,32,11.990024800418961,1.11398363464801,42
23,1,33,12.804801668233722,1.1348010136289535,40
24,1,34,12.960682064142995,1.1180060168352182,39
25,1,35,14.584993188630339,1.2205107284374905,35
26,1,36,14.365720402523127,1.2802622050618992,36
27,1,37,14.994128809694072,1.2742761707180765,33
28,1,38,14.449378010845852,1.2715296397641924,36
29,1,39,8.865239481180133,0.9899171255201695,40
30,1,40,8.868704035299626,0.9724734472633517,37
31,1,41,8.533109100463024,0.9451316794908327,38
32,1,42,8.905686962857784,0.9767528376733795,36
33,1,43,10.2213634450488,1.1569206240537098,35
34,1,44,9.605841970966972,1.1058305982764869,37
35,1,45,8.26727680536637,0.9601819939488972,38
36,1,46,8.376199034287092,0.9167408990653529,37
37,1,47,9.396022186746118,1.0009862782453722,35
38,1,48,9.32590163955535,1.0003787098244794,34
39,1,49,6.858563023890324,0.8042287021865813,35
40,1,50,7.131074732523923,0.835191207302006,30
41,1,51,6.677839557392881,0.7673120745115657,30
42,1,52,5.632169459504073,0.7319058918860362,30
43,1,53,5.731144390943291,0.7428115634938888,29
44,1,54,5.527342881739553,0.7206664015619788,30
45,1,55,5.496072313036636,0.7175522642618309,29
46,1,56,5.496072313036636,0.7175522642618309,29
47,1,57,13.521155793645754,1.143540542723461,27
48,1,58,13.137804921161115,1.116755985536814,29
49,1,59,5.306745069315618,0.5654336068855129,28
50,1,60,5.478724529746472,0.587180871767019,27
51,1,61,3.6471831388260894,0.3687891888976686,27
52,1,62,4.491125756493273,0.4676383304003034,25
53,1,63,4.5985377881370315,0.4816858244225806,25
54,1,64,3.8064000222681313,0.40273707662385166,25
55,1,65,5.483145855124456,0.580800003108517,26
56,1,66,4.19982878990528,0.42386180631552756,26
57,1,67,4.585975880014276,0.4659147239328299,24
58,1,68,3.33890018722737,0.32174727308742695,24
59,1,69,-4.749003531506903,-1.1345458668374897,23
60,1,70,-6.516806955953028,-2.2210635092509707,22
61,1,71,-5.8758726885930015,-1.9854956827057546,21
62,1,72,-6.062682783147919,-2.073199455192312,21
63,1,73,-5.861731741289704,-2.009726224679511,21
64,1,74,-5.085631216563959,-1.7534102029352319,21
65,1,75,-5.016501763445082,-1.72176459053892,22
66,1,76,-4.601226997865819,-1.5976839880539164,20
67,1,77,-7.146886982528207,-4.3766793754217845,18
68,1,78,-8.328217192819395,-4.8325190137324086,20
69,1,79,-8.486963481823947,-4.949299342741717,20
70,2,10,-0.3417083525130182,-0.05163660414244207,58
71,2,11,-1.2094925070386033,-0.1769815977351394,54
72,2,12,2.316836530853219,0.3280716927988895,52
73,2,13,2.535331359563964,0.3923510688191968,48
74,2,14,0.415526132173727,0.06246197592209926,49
75,2,15,-1.1660642452122383,-0.17705770933603063,49
76,2,16,1.8945677097182894,0.32743631871308176,47
77,2,17,0.10784250149575257,0.019729669009536807,45
78,2,18,0.710033869746687,0.13256101819970773,43
79,2,19,-0.14138202562839394,-0.026278647017010718,41
80,2,20,-1.3421957343198407,-0.2872730826439119,39
81,2,21,-0.4064138062473589,-0.09557881086306314,36
82,2,22,4.414111377133166,0.4964546932517583,37
83,2,23,4.977186273926809,0.5479270518128077,35
84,2,24,6.077774546557149,0.6452538933345732,32
85,2,25,9.60624772491894,0.885854430649328,32
86,2,26,8.962401240669973,0.8410334917635363,33
87,2,27,9.701295332114181,0.8919968293243111,31
88,2,28,8.935851033828536,0.8369373184710301,29
89,2,29,12.093595768305347,1.01317687853082,30
90,2,30,13.854304840900749,1.2043306958567592,28
91,2,31,15.160595875592072,1.2424068780872075,26
92,2,32,14.947827501456832,1.220838146931819,27
93,2,33,14.812402656022877,1.2185790142236057,26
94,2,34,14.594564299537224,1.2403191382618572,25
95,2,35,12.596720105295498,1.0421185791163847,26
96,2,36,11.774526145486819,1.002925790587908,26
97,2,37,8.516750876627947,0.7697963874266068,25
98,2,38,8.283175437245562,0.7518355058765825,25
99,2,39,11.433507495373693,0.9783562587741129,27
100,2,40,11.97299049177374,1.018665587368677,29
101,2,41,6.513100738821436,0.7361010809389159,27
102,2,42,6.819544411685165,0.7638145035429154,26
103,2,43,7.727159260491456,0.8347052853679984,27
104,2,44,7.804334749148848,0.841422318015934,26
105,2,45,7.6066978308279545,0.8250781391279322,26
106,2,46,8.088606240528481,0.8670613877715354,24
107,2,47,7.5975627640671615,0.8292614455458206,22
108,2,48,6.900649122460746,0.7643168778036408,23
109,2,49,5.133145770759348,0.6579504002727576,21
110,2,50,5.049685578471527,0.6483074096639279,21
111,2,51,7.168933975287996,0.9293361801014142,21
112,2,52,7.091200646157163,0.9206184418021465,22
113,2,53,7.230273684129836,0.9098603587181602,22
114,2,54,3.4510357536928313,0.48493798122658016,25
115,2,55,2.7398364691555344,0.3909613174995911,24
116,2,56,2.811352180431629,0.4025366681769806,23
117,2,57,3.274888411387252,0.45606564531712535,23
118,2,58,3.3930648382770134,0.4707637912859267,23
119,2,59,10.947003260546571,0.955076299495464,23
120,2,60,11.276014263148975,0.9978906605381146,23
121,2,61,14.14453902609026,1.1943087165084563,25
122,2,62,15.06173382036882,1.2743385448607023,24
123,2,63,6.967335675232166,0.8746501951108104,24
124,2,64,7.197707833074679,0.8982525599009358,23
125,2,65,6.76010842685341,0.8516667271685108,23
126,2,66,7.041344746158515,0.9069881126653041,21
127,2,67,4.937031669310169,0.6989056994325864,20
128,2,68,4.6424725606328625,0.6597767597700178,19
129,2,69,3.733621330227522,0.5087322205246825,20
130,2,70,3.5846704485922745,0.4692734740449282,20
131,2,71,2.3552761255189574,0.2951029632415755,20
132,2,72,2.5011095217036052,0.3117774939221626,19
133,2,73,0.1384318308355152,0.01926237468090437,18
134,2,74,0.1384318308355152,0.01926237468090437,18
135,2,75,0.10489959499941094,0.014616704350389524,17
136,2,76,-0.4303031198841508,-0.05606384561417168,16
137,2,77,-1.4624385062472238,-0.19794929248884163,18
138,2,78,-1.099391032316242,-0.14927340230759056,19
139,2,79,-0.48571146947980853,-0.06436651883779455,17
140,3,10,1.958013304878125,0.267189271338679,52
141,3,11,0.591545549115673,0.0783446129349583,50
142,3,12,-1.8738818942807742,-0.2516772124468949,49
143,3,13,-5.019552521481889,-0.6823225430326911,47
144,3,14,-1.691663948195342,-0.29506715764148184,45
145,3,15,-0.24866632981475043,-0.045954473451806734,42
146,3,16,1.4041738272221498,0.24622640441277935,38
147,3,17,2.362072501635961,0.4536929766908884,35
148,3,18,-1.5251235071317044,-0.34990016330729157,34
149,3,19,-2.854384553017276,-0.7050657149075455,33
150,3,20,-3.8412460704588285,-1.0607716487450711,31
151,3,21,-3.7023344267321074,-1.023891567011454,28
152,3,22,-2.810937287991213,-0.7897753629624124,30
153,3,23,-2.6922866145688857,-0.7553363588887838,28
154,3,24,-0.09356803279551387,-0.017074822153051856,29
155,3,25,-0.28985595139989445,-0.041939322561416865,29
156,3,26,-0.13936720058060045,-0.02018627125350518,29
157,3,27,-0.4126735703287757,-0.05992918180303987,29
158,3,28,-0.4063731231952493,-0.060942478156269735,27
159,3,29,-1.4652231518516599,-0.21706427822750463,27
160,3,30,-3.3596980452672427,-0.5204880834746616,24
