,ema_fast,ema_slow,annual_return,sqn,trades
0,1,10,-0.033334354049981516,-0.4067204278027406,98
1,1,11,0.8698652046615787,-0.07751870474493587,99
2,1,12,-0.19839989706410674,-0.44797171913651923,93
3,1,13,1.4653345412904755,0.11707984732777535,91
4,1,14,2.64573870130168,0.39035661931182836,91
5,1,15,2.673273998206151,0.4022515204318188,94
6,1,16,4.762579186164491,0.7368683711487602,91
7,1,17,4.7615158697798625,0.7406322969512197,85
8,1,18,4.203855935664548,0.6224281017515951,84
9,1,19,4.381001194239333,0.6739957167288353,81
10,1,20,3.9383606294917786,0.5921095074602126,80
11,1,21,4.91888229137109,0.7874981919579289,73
12,1,22,5.178136124370488,0.8555988317530212,70
13,1,23,5.765288284321963,0.9906081388751437,68
14,1,24,6.006285845602694,1.053390315098534,66
15,1,25,5.916564465101624,1.0364205989031186,64
16,1,26,5.65684536953424,0.9882778999293471,63
17,1,27,10.174364671144383,1.3959082884282812,61
18,1,28,10.252654854049077,1.3986428615572477,64
19,1,29,10.306676667932786,1.4083017948469854,64
20,1,30,10.226361507171765,1.3910867485470344,62
21,1,31,9.607110443463489,1.2649364583376799,62
22,1,32,10.707796436185497,1.4395903382580082,62
23,1,33,10.694285110405694,1.4486308434578028,61
24,1,34,11.077384994816427,1.5212124976592338,58
25,1,35,10.313547275044627,1.4736559040271349,58
26,1,36,10.051276045245332,1.4318194870128003,57
27,1,37,10.20628335971329,1.4476376026247884,55
28,1,38,10.488230513697767,1.5180602669805212,53
29,1,39,11.703632361700768,1.5211370792311532,53
30,1,40,11.824071242949234,1.570590021852742,53
31,1,41,11.974191583891272,1.6008834942028296,50
32,1,42,12.17795880749187,1.6393835737360423,48
33,1,43,11.984954739653194,1.5896639329668933,48
34,1,44,11.82452997835752,1.5582266277886734,49
35,1,45,12.037922362008697,1.603849884328679,49
36,1,46,11.396988313269222,1.4856968948184845,50
37,1,47,9.81686325132259,1.2290433277390207,49
38,1,48,10.74801573870891,1.162974379557207,46
39,1,49,12.094107435359735,1.3522100727240047,47
40,1,50,12.159678789116574,1.456705989951378,41
41,1,51,11.84994863733682,1.3995743458348007,41
42,1,52,12.029633161201232,1.4160809689508136,40
43,1,53,10.14999367362399,1.1261535377685905,42
44,1,54,10.47471408302331,1.090510024820237,41
45,1,55,10.278029844857214,1.0576037462715893,41
46,1,56,10.34068198819568,1.0664543254149526,42
47,1,57,10.678985909153276,1.1216091294290536,40
48,1,58,10.366464100287494,1.0719104503481813,41
49,1,59,10.859408417819441,1.0988268119180418,41
50,1,60,10.631414904569024,1.0667298021811835,40
51,1,61,12.650565665794113,1.3250612416782286,39
52,1,62,12.818955504168922,1.349414361336061,39
53,1,63,13.808295748758717,1.4840625884083063,41
54,1,64,13.34339421925003,1.418628916475493,42
55,1,65,12.936544287874774,1.4284447748720224,42
56,1,66,13.629026869661054,1.5801285235158606,37
57,1,67,14.011415122888907,1.6592682084262231,37
58,1,68,14.044919092101264,1.6658457717729507,37
