,ema_fast,ema_slow,annual_return,sqn,trades
0,1,10,-5.711719988038832,-1.26178631849385,81
1,1,11,-5.635871883204321,-1.27880553580134,77
2,1,12,-4.311841765793706,-0.9788639633262194,74
3,1,13,-6.0111540564464905,-1.3810067623810094,72
4,1,14,-4.537843715043512,-0.9794771846428025,65
5,1,15,-4.952677787250498,-1.0858631716464358,62
6,1,16,-5.280996387393594,-1.1755128781569713,56
7,1,17,-4.76859551004663,-1.033447690791488,53
8,1,18,-6.071422540809679,-1.3914153910252236,53
9,1,19,-5.944154264564138,-1.351368110903463,52
10,1,20,-5.121740637172944,-1.1715252820954183,52
11,1,21,-3.736811002887956,-0.9294982272265295,51
12,1,22,-4.220969113998,-1.1223345388785986,56
13,1,23,-7.374915111243052,-2.3817087519522717,52
14,1,24,-8.35737908988107,-2.8097436373951203,50
15,1,25,-7.572929803094188,-2.515213753953427,49
16,1,26,-6.235099250330258,-1.8621481324861313,50
17,1,27,-5.700110852366786,-1.655122505784172,54
18,1,28,-5.648557961487201,-1.5911138165855392,49
19,1,29,-4.987592367318607,-1.380519226007898,48
20,1,30,-5.659808054107684,-1.5873775325745945,47
21,1,31,-6.064984052158423,-1.7783122876762534,45
22,1,32,-6.294425431630793,-1.866737350045432,46
23,1,33,-5.1058453047162216,-1.5168093258630886,42
24,1,34,-3.711141038775092,-1.2068923723444072,41
25,1,35,-3.3614605622858362,-1.070115257221957,42
26,1,36,-2.5568070639572587,-0.8407693050467296,39
27,1,37,-2.6741187218311153,-0.8587332097507492,38
28,1,38,-2.4306526643743664,-0.7711646993209681,39
29,1,39,-1.7031594222698372,-0.5346044134162814,37
30,1,40,-1.7031594222698372,-0.5346044134162814,37
31,1,41,-1.7733654923328543,-0.55644669427343,37
32,1,42,-1.3737222267337086,-0.42994685310177605,38
33,1,43,-2.1948220871872466,-0.673523448125491,39
34,1,44,-2.7084096007843397,-0.8326149947137444,41
35,1,45,-3.921144658544055,-1.3348635623554,39
36,1,46,-4.424597457196973,-1.5375581860995853,40
37,1,47,-4.707053863547084,-1.6504760814855441,40
38,1,48,-4.669135719951539,-1.6361306602738082,39
39,1,49,-4.634132555482234,-1.6157530588396234,38
40,1,50,-5.561504790861895,-1.8908079759880398,40
41,1,51,-5.890647860625478,-1.9890471652982582,40
42,1,52,-7.4893377523246905,-3.146031991992356,41
43,1,53,-7.348262991731712,-3.0699075578803363,40
44,1,54,-2.1584325738869157,-0.3042676226614793,40
45,1,55,-1.4234752672862767,-0.1973036135348252,38
46,1,56,-1.5897550230489468,-0.22479819542699242,37
47,1,57,-1.4581963802216804,-0.20494199823276787,38
48,1,58,-1.5754927597552228,-0.22004898709416687,39
49,1,59,-1.7035867515018368,-0.23747707361704132,40
50,1,60,-2.063084970389787,-0.27883405168044767,40
51,1,61,-1.8051628345025827,-0.2415313726918368,40
52,1,62,-0.6514461650612346,-0.08926544458725193,40
53,1,63,7.750748089709655e-05,1.0833785123550701e-05,39
54,1,64,7.750748089709655e-05,1.0833785123550701e-05,39
55,1,65,0.3150302651377415,0.04435950344652696,38
56,1,66,0.5759007197881931,0.08205549610666012,38
57,1,67,3.8640453571925986,0.18981222596943403,37
58,1,68,3.6761455848760844,0.1637769385350167,36
59,1,69,3.3298324870146314,0.11325084856214439,36
60,1,70,-0.2926664288313311,-0.04545755843308258,36
61,1,71,-0.37024333227615186,-0.05744242048307209,37
62,1,72,-0.3699728896136237,-0.056878749362437524,38
63,1,73,-1.0811592520752522,-0.192425944749232,39
