,ema_fast,ema_slow,annual_return,sqn,trades
0,1,10,3.607848321314987,0.5196688290462109,77
1,1,11,0.14565914060692478,0.021843652675726136,71
2,1,12,-0.351665351620722,-0.050969008469204984,70
3,1,13,0.6670477986179055,0.09501238989960012,68
4,1,14,-0.08564519412765823,-0.012372062188658686,67
5,1,15,-3.05836104910508,-0.4914026428453817,66
6,1,16,-3.7654244834585286,-0.666826939186182,65
7,1,17,-0.9840607734050263,-0.17252253627376463,61
8,1,18,1.5968492160783652,0.24569138627946996,55
9,1,19,1.5074117621519851,0.24195755761257898,52
10,1,20,2.6667097588014967,0.3941136937205341,49
11,1,21,3.261492926635818,0.48362789906185066,46
12,1,22,2.7680531557433725,0.4284639522951625,48
13,1,23,3.402746982222318,0.4771670134118436,48
14,1,24,-5.634026020295102,-2.077548476363359,44
15,1,25,-5.704685556216118,-2.0863217988886267,42
16,1,26,-5.573137041604856,-2.2427581984272273,39
17,1,27,-5.498251243098609,-2.30410614247539,34
18,1,28,-5.672585832926927,-2.332710052553128,35
19,1,29,-5.985226783450658,-2.4815201829119355,36
20,1,30,-6.578491899423912,-2.909742505598969,34
21,1,31,-6.3474590894605925,-2.6413931078280535,34
22,1,32,-7.162909040321193,-2.2512487835993076,33
23,1,33,-7.4133167451099045,-2.418206982277531,37
24,1,34,-6.212735009147327,-1.7488270503507328,37
25,1,35,-5.558353016860354,-1.7777805244030522,36
26,1,36,-8.928996338352922,-2.1544552298546815,37
27,1,37,-5.354051298195616,-1.8820027099642516,34
28,1,38,-6.0014153897449765,-2.691458017505351,32
29,1,39,-6.016326485262146,-2.624573453865004,32
30,1,40,-5.439017348348957,-2.308953749183885,32
31,1,41,-4.174780286272288,-1.799438672307325,32
32,1,42,-3.9545002991706344,-1.8656970591075361,27
33,1,43,-5.338437848364844,-2.340102313168996,27
34,1,44,-4.900878476578238,-2.1290761852662166,24
35,1,45,-4.825037141127809,-2.1399022981464557,22
36,1,46,-4.052191649021615,-1.8008332551055222,20
37,1,47,-4.881088613920562,-2.1891348923682217,22
38,1,48,-4.205145744825269,-1.5386697908596985,22
39,1,49,-3.869305985980388,-1.3983165846070453,21
40,1,50,-4.231496258084291,-1.644457253576121,22
41,1,51,-4.958837641747954,-1.9501660928079514,23
42,1,52,-4.815388775262676,-1.8967782045589006,22
43,1,53,-5.548439433787171,-2.664401500252424,23
44,1,54,-5.548439433787171,-2.664401500252424,23
45,1,55,-2.016089621520852,-0.6398645436295164,22
46,1,56,-1.8394994796602775,-0.6141813744195405,22
47,1,57,-1.613894247497917,-0.5351727830141013,21
48,1,58,-2.2328715299726953,-0.7137590382024703,23
49,1,59,-1.4594578414613,-0.4835780573998691,22
50,1,60,-0.06295113831388842,-0.016774908825551636,22
51,1,61,-0.5604291614688198,-0.15189548418675547,22
52,1,62,-0.8134723342303899,-0.21815083282679945,24
53,1,63,-0.8855529506921892,-0.24362515015701403,23
54,1,64,-0.9581350471607711,-0.2626863857565202,23
55,1,65,-0.8991366162670091,-0.24718992680739882,21
56,1,66,-1.0781075708119232,-0.2927491369694401,21
57,1,67,-0.7351584217726203,-0.19852699837006296,22
58,1,68,-0.8436921453361381,-0.22852318773133048,23
59,1,69,-0.9857588266984553,-0.26564120234403743,24
60,1,70,-0.9857588266984553,-0.26564120234403743,24
61,1,71,-0.9049665214153608,-0.24345058905757827,24
62,1,72,-0.9651430371660564,-0.2617754218529782,24
63,1,73,-2.233133687120017,-0.6225097334356972,27
64,1,74,-1.891549589607295,-0.5223861281999055,26
65,1,75,-2.5244843268386257,-0.7043550288236106,28
66,1,76,-2.4135261762251363,-0.6692340681741276,28
67,1,77,-1.683865071663916,-0.46527737438742806,28
68,1,78,-3.2487637275087105,-0.8458099301784023,27
69,1,79,-3.2677027510815484,-0.8600928280775852,25
70,2,10,-0.6613718048557691,-0.09407330380374228,49
71,2,11,3.4947058598199345,0.3507626777682608,47
72,2,12,3.118441650843712,0.3249464525057474,49
73,2,13,2.3852926141454995,0.2588166329626406,51
74,2,14,-2.3241784840332222,-0.3683236120405592,50
75,2,15,-2.611333167306433,-0.44486637042280947,48
76,2,16,-0.3685913696175631,-0.04970637554594595,42
77,2,17,-0.4641984919534063,-0.0604277819979729,41
78,2,18,0.16390755975922955,0.022028839260171674,37
79,2,19,-1.80711116584746,-0.3527408257968056,33
80,2,20,-3.7670651522332967,-0.8040381260079174,32
81,2,21,-1.7373323830291207,-0.2664906395942104,33
82,2,22,-2.3532066525398956,-0.35381010842875954,33
83,2,23,-0.3706989549035797,-0.04323151787652936,35
84,2,24,-1.556485992458213,-0.1727888951337015,35
85,2,25,1.9751719657184907,0.2529989872143398,32
86,2,26,0.4836888478895981,0.07766352971063605,28
87,2,27,-6.1818651560542985,-1.0702050039886593,30
88,2,28,-6.320432548359331,-0.9539729428905758,32
89,2,29,-6.099818770228641,-0.9153400335091124,29
90,2,30,-6.069524574580074,-0.9118201288810164,29
91,2,31,-6.474622120170238,-0.9978563192852542,28
92,2,32,-5.700273944745696,-1.0217009764999734,27
93,2,33,-6.1247770318709,-1.1358264019569446,28
94,2,34,-4.679085866157835,-0.8592771123643763,28
95,2,35,-5.390889891797171,-1.0361874020476554,29
96,2,36,-5.327371387793299,-1.4166810383603676,28
97,2,37,-4.804851054650005,-1.5615226241185498,25
98,2,38,-4.578973840870435,-1.473704311661635,22
99,2,39,-4.051015016468297,-1.3167860826496567,21
100,2,40,-3.72227806330946,-1.2238735632117879,18
101,2,41,-3.3005504897140914,-1.0836927516843984,17
102,2,42,2.7973095936507946,0.3540245815488545,16
103,2,43,2.442062223115898,0.31182362672361746,16
104,2,44,2.2245200999130432,0.27739999828049783,16
105,2,45,1.8809498466090973,0.24123377200126953,18
106,2,46,1.9200023265877435,0.24597951961403136,18
107,2,47,2.3827735409903035,0.31027141804926645,18
108,2,48,2.90070790282688,0.3749431993607813,17
109,2,49,2.90070790282688,0.3749431993607813,17
110,2,50,2.90070790282688,0.3749431993607813,17
111,2,51,3.5658542886423126,0.4630606971706593,16
112,2,52,4.630118479613657,0.5739413134690855,16
113,2,53,4.133142947191303,0.5020371378747587,17
114,2,54,4.448474770589301,0.5084530233958814,18
115,2,55,3.931525164889581,0.4606754697476076,18
116,2,56,-1.5449662185321886,-0.3889672474489484,17
117,2,57,-4.124889152705893,-1.2313169912456223,19
118,2,58,-3.8241395022868265,-1.154504941925609,19
119,2,59,-3.7451321266821305,-1.1328156316974336,19
120,2,60,-1.4664727161259457,-0.3680947875569966,20
121,2,61,-1.717385902818638,-0.4521718735821119,20
122,2,62,-1.717385902818638,-0.4521718735821119,20
123,2,63,-1.4407279677988423,-0.40019357109623005,19
124,2,64,-0.00695391559723422,-0.0015255005354423417,21
125,2,65,0.7159262870244276,0.160926099412207,19
126,2,66,0.6038283112388614,0.132790093962826,21
127,2,67,0.6353073256815827,0.1372774097387611,22
128,2,68,-0.12154536103114105,-0.025877770419175827,22
129,2,69,-1.235177094360492,-0.24415870137551857,22
130,2,70,-1.8168203742794653,-0.35083060137140254,23
131,2,71,-0.904721836526457,-0.1850354026646165,22
132,2,72,-2.1324815778827992,-0.4496569378266668,22
133,2,73,-1.565218479572814,-0.33095231185358104,20
134,2,74,-1.3567473848514437,-0.2890767735080611,20
135,2,75,-1.2227304403389059,-0.270366450640306,18
136,2,76,-1.55933893798569,-0.34241375724561396,19
137,2,77,-1.7245898227993592,-0.37818205169762753,20
138,2,78,-3.6704583009525464,-0.7488806647720408,22
139,2,79,-3.945536162282722,-0.795569024877164,22
140,3,10,4.755704109500514,0.4782791737307615,42
141,3,11,3.5147059788357575,0.38126930903289674,41
142,3,12,2.5481620394847337,0.26213723506163455,42
143,3,13,2.910526014243555,0.27910947558131005,43
144,3,14,-0.6016475558751195,-0.07754965919816334,43
145,3,15,0.38173512457846404,0.05075024323233067,39
146,3,16,-3.0987346911951423,-0.6895683513064311,37
147,3,17,-2.050996455740757,-0.4425702944289975,36
148,3,18,-0.37804763672338865,-0.0777478704758776,31
149,3,19,-1.7042038272586713,-0.3499510653931074,30
150,3,20,-6.017831357611381,-0.87141316706427,28
151,3,21,-6.457604532776716,-0.8764394484925503,26
152,3,22,-4.154994868932352,-0.48394029186016885,30
153,3,23,-3.4981825343497412,-0.4013710734312101,29
154,3,24,-5.845195362113735,-0.8449860129788638,27
155,3,25,-7.796475197900782,-1.0607245318853018,28
156,3,26,-5.911335302399439,-0.7364449186634663,26
157,3,27,-5.332915280286695,-0.847476820110231,26
158,3,28,-5.300096613011875,-0.8405820989831296,26
159,3,29,-6.0167524971830675,-1.0760807406503228,25
160,3,30,-5.727310483674569,-1.0590871377058741,24
161,3,31,-1.1088335167142216,-0.1372822033131953,25
162,3,32,-0.9760129579629268,-0.1264808286785174,26
163,3,33,2.967421719050833,0.3697683784018329,24
164,3,34,5.082240213964072,0.5932222195007302,23
165,3,35,5.249459410532613,0.6069263234330423,24
166,3,36,4.947038077962963,0.560327802624293,23
167,3,37,5.732382872348526,0.6924809671982608,21
168,3,38,4.853413533842201,0.5753147460848836,21
169,3,39,3.7897454544163884,0.4987607602772501,17
170,3,40,2.969755892861706,0.3888396178012666,18
171,3,41,2.2294798176189183,0.27584752608552515,18
172,3,42,2.4199664867420476,0.2961282966874816,16
173,3,43,4.364979075032552,0.5331544040149822,15
174,3,44,3.447265545677631,0.4359474068444761,15
175,3,45,2.2482856463066114,0.28353087697721974,17
176,3,46,2.3330953985375,0.28511001975281053,17
177,3,47,2.382085493634805,0.29147575056906144,18
178,3,48,3.675884641673304,0.4375328800593167,18
179,3,49,3.1522795386443683,0.38157245638069404,18
180,3,50,4.174240293672457,0.48920741574851123,17
181,3,51,4.174240293672457,0.48920741574851123,17
182,3,52,6.383158515083889,0.6925668667997046,19
183,3,53,5.9892932692033325,0.6570144072150227,18
184,3,54,7.10813923041753,0.8315549527741342,16
185,3,55,6.6063180878124435,0.7551980249719471,17
186,3,56,6.231539515009825,0.7009655267615977,18
