,ema_fast,ema_slow,annual_return,sqn,trades
0,1,10,-8.458887063275728,-1.2935826958532375,57
1,1,11,-10.322484929446892,-1.6416344018637403,54
2,1,12,-10.528930704084024,-1.6661901480162677,51
3,1,13,-12.27382701789146,-2.0402663996745787,54
4,1,14,-16.010686026838744,-3.2868683491798434,51
5,1,15,-15.661426297210607,-3.2219497399446224,53
6,1,16,-15.656511285718096,-3.266376418611559,50
7,1,17,-15.489029723718525,-3.482080336057813,49
8,1,18,-15.095351795387888,-3.4188371190372675,46
9,1,19,-14.94881753901657,-3.4403513961010215,45
10,1,20,-14.007551052431552,-3.32379710173678,42
11,1,21,-19.170225029218983,-2.166696870648947,37
12,1,22,-18.62665537754745,-2.120444687825605,33
13,1,23,-18.829229618026158,-2.114816527072101,36
14,1,24,-19.261836402298922,-2.1681102695179506,34
15,1,25,-17.705357639688298,-1.9948315155174423,33
16,1,26,-18.21277674706255,-2.0322969147087897,34
17,1,27,-18.32135168385534,-2.0372274376712745,34
18,1,28,-18.305165462993635,-2.103511295471992,35
19,1,29,-18.44824039958436,-2.108775695529531,35
20,1,30,-18.291129919833544,-2.074850936695141,34
21,1,31,-17.977886051492725,-2.0511546693886054,34
22,1,32,-15.717067463125636,-1.7326055114124712,31
23,1,33,-15.81976828346376,-1.7386440217663162,32
24,1,34,-16.09918399443242,-1.7975395352751458,33
25,1,35,-17.09741531814349,-1.8884104652213731,33
26,1,36,-17.109119661509443,-1.9596565048959704,30
27,1,37,-17.383234275706897,-1.9861769721816298,30
28,1,38,-18.106026515221192,-2.1112534284791376,32
29,1,39,-18.106026515221192,-2.1112534284791376,32
30,1,40,-16.884377494466047,-1.9105040451071913,29
31,1,41,-16.884377494466047,-1.9105040451071913,29
32,1,42,-15.864374602119927,-1.8212939299804596,29
33,1,43,-16.06342500270112,-1.839045086590976,29
34,1,44,-15.877769341956826,-1.8229919881661945,29
35,1,45,-15.759941336182926,-1.8197261952163284,27
36,1,46,-15.740039939723804,-1.8178878726757657,27
37,1,47,-15.404542820653072,-1.7907369530064776,26
38,1,48,-11.174852990054873,-1.2924711230865495,25
39,1,49,-10.554583633833015,-1.215962771131147,22
40,1,50,-9.61569205874046,-1.1132197530066754,20
41,1,51,-9.83660633638921,-1.134099814523258,20
42,1,52,-10.210868713222892,-1.1762549347915279,20
43,1,53,-1.909096744413462,-0.3792027093121501,18
44,1,54,-3.884405356205378,-0.9400339710719446,20
45,1,55,-4.238273839117558,-1.0396344802573236,19
46,1,56,-3.876769711768667,-0.9804474052459936,19
47,1,57,-3.8732090710180294,-0.97825446683393,20
48,1,58,-4.429366945971057,-1.141370227716177,19
49,1,59,-4.429366945971057,-1.141370227716177,19
50,1,60,0.17746194785674482,0.02870279662227532,20
51,1,61,0.7163218583322695,0.11708751032759124,20
52,1,62,0.602582239049064,0.09843831910229744,22
53,1,63,-0.030771768278331856,-0.0050658952748975075,22
54,1,64,-0.7313102792064377,-0.11976568385716467,24
55,1,65,-0.9123297096250247,-0.15101224183683992,22
56,1,66,-0.9096992066176309,-0.1509885836658231,21
57,1,67,-1.3352894560651558,-0.22376677033225745,22
58,1,68,-0.9639654441718959,-0.16360387099714682,23
59,1,69,-1.2556152948173804,-0.21227747776983416,23
60,1,70,-1.3376121752302486,-0.22591530312493596,22
61,1,71,-1.3376121752302486,-0.22591530312493596,22
62,1,72,-0.3169108480364632,-0.05422120621188361,20
63,1,73,0.09978546119923787,0.016668572314655187,20
64,1,74,0.022267670155392282,0.003730812270566285,20
65,1,75,2.2303982451926396,0.37535468652964754,22
66,1,76,1.7086084262603294,0.2897652723723032,23
