,ma_fast,ma_slow,end_value
0,5,10,57201.0
1,4,15,52629.5
2,3,16,47940.0
3,5,9,40604.0
4,5,14,40474.0
5,16,36,38695.0
6,5,26,36825.9
7,14,17,36796.7
8,6,28,35544.5
9,14,33,35317.7
