,sma_fast,sma_slow,annual_return
0,3,21,11.388498532233744
1,2,18,10.742508859319411
2,6,16,10.251120482272317
3,9,15,10.209466531105097
4,6,17,9.558561261552686
5,2,23,9.334437179412475
6,2,19,9.327409282358232
7,3,22,9.309339057021134
8,7,16,8.725724196651827
9,3,18,8.395840339835296
10,2,24,8.308361040273722
11,1,20,8.291342370345332
12,3,17,8.133481897831011
13,2,35,8.129035863311692
14,1,29,8.065915991827236
15,10,14,7.963782543693493
16,8,115,7.921330376761359
17,9,14,7.664202084386735
18,1,30,7.633173547072454
19,1,32,7.465300598680032
20,4,87,7.442032214200268
21,4,88,7.442032214200268
22,18,84,7.312441353209611
23,20,83,7.222825233061791
24,8,118,7.203337212970664
25,8,119,7.203337212970664
26,8,120,7.051448358645078
27,4,89,6.946119118708855
28,1,31,6.901057685196801
29,6,18,6.876889138694652
30,8,114,6.750023563170236
31,7,117,6.708394771946413
32,1,25,6.682796480929564
33,19,84,6.677060199015037
34,19,83,6.677060199015037
35,1,33,6.6364715468145015
36,1,17,6.587051823616058
37,8,117,6.561238527164846
38,24,82,6.523090223883599
39,23,82,6.523090223883599
40,1,27,6.4970948863915785
41,3,20,6.496394804797992
42,4,19,6.489786117063649
43,8,113,6.4535454652541056
44,2,22,6.445093701912154
45,9,117,6.382140858263317
46,7,118,6.352031861492209
47,8,116,6.340160170311759
48,9,115,6.323068700367308
49,4,22,6.272303614664275
