,ma_fast,ma_slow,end_value
0,7,14,29611.1
1,10,19,26823.8
2,10,24,26518.2
3,11,17,24918.7
4,9,24,24333.8
5,9,25,24032.0
6,12,13,22638.2
7,10,23,22394.8
8,10,25,21726.5
9,10,20,20711.0
