,ma_fast,ma_slow,end_value
0,9,11,17101.0
1,6,35,16320.0
2,16,53,15056.0
3,21,27,14566.1
4,26,92,14233.1
5,18,27,13965.4
6,21,26,13902.0
7,28,106,13721.5
8,22,26,13673.6
9,13,64,13652.3
