,sma_fast,sma_slow,annual_return
0,22,10,10.055820636228932
1,28,14,9.7564073649665
2,24,11,8.651649490993652
3,24,13,8.0397066974525
4,28,13,7.937810128347079
5,25,11,7.836296024204595
6,29,13,7.754452192813546
7,24,12,7.560127391504976
8,29,17,7.243071260202451
9,23,11,7.12062939451708
10,27,11,6.982819683677693
11,24,10,6.8304008137507495
12,25,10,6.799912066746053
13,27,10,6.799046815091208
14,26,14,6.70386499252784
15,29,12,6.65782066923073
16,29,11,6.540936049666413
17,27,13,6.427089992266015
18,28,10,6.412563947554975
19,26,10,6.387743833799068
20,26,11,6.224696969278955
21,23,10,6.0377706731025205
22,28,11,5.968618033741016
23,29,10,5.8946376525256925
24,27,14,5.796660051336351
25,28,12,5.650693451606557
26,29,16,5.275827744858952
27,25,12,5.218599210434135
28,28,15,5.100226896072845
29,29,14,5.027565778830729
30,26,13,5.0096026633234
31,27,12,4.623287237674599
32,28,17,4.549695730515687
33,26,12,3.837086969435324
34,25,13,3.785229890289995
35,29,19,3.46338217375082
36,15,11,3.457458043647704
37,26,15,3.2231426880244616
38,29,15,2.738128500728014
39,29,18,2.732724580378051
40,27,15,2.4282682706667558
41,25,14,1.752160181424433
42,15,12,1.0789479253475185
43,28,16,0.3801531127784741
44,15,14,0.1383032101814813
45,22,22,0.0
46,12,12,0.0
47,15,15,0.0
48,23,23,0.0
49,13,13,0.0
