,ma_fast,ma_slow,end_value
0,27,29,46587.4
1,27,30,44832.9
2,10,54,40490.0
3,25,35,40459.0
4,18,40,37119.4
5,19,40,37091.0
6,17,58,36860.0
7,21,56,36155.4
8,5,58,36115.6
9,4,65,35838.5
