,ma_fast,ma_slow,end_value
0,26,50,26508.0
1,8,106,25296.4
2,12,44,25288.1
3,6,100,24556.6
4,6,101,24109.0
5,6,102,23901.0
6,29,36,23878.0
7,4,119,23841.4
8,9,114,23515.0
9,4,118,23469.5
