,ma_fast,ma_slow,end_value
0,3,6,18671.4
1,13,18,18552.4
2,14,18,18189.1
3,12,16,18068.0
4,9,21,16943.5
5,10,22,16567.1
6,10,18,16529.5
7,11,20,16503.0
8,9,23,16207.0
9,10,17,16031.0
