,sma_fast,sma_slow,annual_return
0,15,13,4.995695833022428
1,17,12,3.9803502555230734
2,8,11,3.932654103138112
3,17,13,3.8926611347151288
4,16,14,3.8461763289073514
5,22,15,3.464898121250575
6,16,13,2.1739749529029155
7,21,18,2.077278524789335
8,15,14,1.64471067785362
9,20,10,1.5294256998534346
10,24,18,1.3673422694198851
11,8,10,1.3041423557489733
12,22,14,1.052444482839075
13,22,18,0.8960850020429518
14,21,19,0.8284999900084564
15,18,12,0.7970208212409844
16,22,13,0.7165900469436455
17,22,11,0.6020151241180012
18,9,10,0.5115548051819185
19,21,10,0.269414349861464
20,24,13,0.2561714246901695
21,10,11,0.1440778776825746
22,21,20,0.0969303510891189
23,24,12,0.0752428272464881
24,19,19,0.0
25,10,10,0.0
26,17,17,0.0
27,29,29,0.0
28,28,28,0.0
29,15,15,0.0
30,24,24,0.0
31,22,22,0.0
32,16,16,0.0
33,14,14,0.0
34,12,12,0.0
35,18,18,0.0
36,26,26,0.0
37,25,25,0.0
38,13,13,0.0
39,11,11,0.0
40,23,23,0.0
41,20,20,0.0
42,27,27,0.0
43,21,21,0.0
44,8,12,-0.0208280546215355
45,14,13,-0.174351430141596
46,22,19,-0.2893361944916315
47,9,11,-0.331536180185596
48,20,19,-0.3810233441803993
49,15,10,-0.8526035058329063
