,ma_fast,ma_slow,end_value
0,19,26,24961.6
1,19,25,22636.4
2,20,26,21590.0
3,21,25,20788.0
4,18,31,19649.0
5,20,25,19553.4
6,22,23,18591.9
7,16,31,18447.2
8,13,14,17873.7
9,20,31,17774.0
