,ma_fast,ma_slow,end_value
0,6,10,21481.3
1,7,10,20723.0
2,8,12,20101.0
3,6,11,18759.2
4,11,14,17845.5
5,9,12,17843.9
6,12,14,17307.0
7,5,12,16958.2
8,19,25,16802.0
9,3,5,16790.0
