,sma_fast,sma_slow,annual_return
0,18,22,15.833128575923311
1,17,23,14.27000054250073
2,20,21,14.193894869941984
3,15,22,13.683641970794316
4,17,28,13.470618433711012
5,17,25,13.22245282206757
6,18,25,13.15997687868618
7,19,25,13.1383026044478
8,18,21,13.064302407016957
9,17,22,12.839891348033786
10,17,26,12.798376223622643
11,19,26,12.770238609261424
12,19,21,12.701602362803852
13,16,29,12.640071444796646
14,19,24,12.625735211177364
15,18,28,12.6221877368926
16,16,28,12.424309367803144
17,20,23,12.403431156978453
18,18,23,12.40195020782516
19,16,26,12.393359705113651
20,16,17,12.39206381967513
21,17,24,12.37449045806268
22,15,24,12.338423628003326
23,18,24,12.309970724856704
24,20,24,12.301324557964936
25,20,25,12.20143379889462
26,18,19,12.199674774951418
27,16,27,12.17859697885123
28,19,27,12.17244339113858
29,16,25,12.023750219931252
30,16,19,11.976556196900614
31,16,23,11.959270760513617
32,16,18,11.817501030777768
33,17,19,11.79438607068772
34,6,25,11.702157677495933
35,17,21,11.669139371838131
36,23,86,11.642005173552189
37,15,21,11.621568538019634
38,16,24,11.521611130181356
39,3,85,11.517486274818504
40,18,26,11.496006636288088
41,10,23,11.454809663875814
42,20,26,11.452514531433009
43,15,26,11.43670719922077
44,23,85,11.395083847997176
45,24,85,11.375577470946858
46,14,23,11.364643497950018
47,23,87,11.34585639768104
48,22,87,11.341805900074204
49,17,18,11.337819857660037
