,ma_fast,ma_slow,end_value
0,18,38,30632.0
1,19,24,28174.5
2,20,23,27339.7
3,13,31,26793.2
4,19,22,25821.3
5,14,31,24810.0
6,19,23,24668.3
7,16,29,24564.3
8,6,9,24554.1
9,16,28,24415.1
