,sma_fast,sma_slow,annual_return
0,14,12,11.472595956011965
1,13,11,8.00985849911732
2,15,12,7.432467947644404
3,15,11,6.741590063856791
4,14,11,5.958917240347925
5,16,10,5.936002256100617
6,16,12,5.715491689431714
7,12,11,4.562615821938585
8,14,13,4.45953774379471
9,11,10,4.114489710884362
10,12,10,3.740923513864256
11,17,12,2.981324278652424
12,21,19,2.7850979634727944
13,17,10,2.695261620582583
14,13,10,2.621454890471372
15,16,11,2.493116790500616
16,15,13,2.1991825118261312
17,26,11,2.173534671796273
18,24,22,2.067558529778688
19,29,21,2.067489502291471
20,27,11,1.984160994727812
21,28,21,1.9447886193122024
22,17,11,1.8503603214254407
23,13,12,1.4621043015204211
24,15,10,1.318749422619769
25,14,10,1.1830837882945195
26,25,11,1.141033015986166
27,26,12,0.9715467578236656
28,23,19,0.8521459717504108
29,24,11,0.8083733169362892
30,18,10,0.7315439345851099
31,28,25,0.6308481387999879
32,28,23,0.5754138814978701
33,14,137,0.5364815528777795
34,28,24,0.4650160011679972
35,28,121,0.4321539967210143
36,14,138,0.4292024823137218
37,26,14,0.3816286675327531
38,28,13,0.3366391124017499
39,28,122,0.270758485200342
40,27,25,0.2586885324508228
41,23,18,0.2509559396129883
42,28,129,0.1973448968796513
43,15,136,0.1308875097304437
44,28,123,0.1196005685833789
45,15,137,0.1129192275913511
46,27,12,0.112815137659063
47,21,20,0.0804210852909724
48,15,135,0.0516949167051227
49,16,135,0.0034182292563115
