,ma_fast,ma_slow,end_value
0,13,26,12301.0
1,2,5,11830.0
2,28,40,11822.1
3,19,22,11813.2
4,26,45,11622.1
5,28,43,11587.9
6,24,45,11550.0
7,24,43,11546.0
8,27,44,11488.8
9,10,30,11438.6
