,ma_fast,ma_slow,end_value
0,7,49,24471.9
1,5,30,19665.8
2,6,54,18381.6
3,7,50,18096.0
4,8,26,15750.0
5,5,7,15400.0
6,5,25,15376.9
7,6,53,14303.0
8,14,15,14090.0
9,16,18,13808.0
