,sma_fast,sma_slow,annual_return
0,28,27,15.52267146369104
1,7,65,14.705806655176731
2,14,27,14.479139618910358
3,15,28,14.234786616842232
4,15,27,14.1910862972205
5,26,25,14.037076675340645
6,3,66,13.978411036489108
7,7,66,13.83378744680581
8,7,64,13.80561503005881
9,5,66,13.711454020368423
10,22,20,13.705430968102956
11,28,23,13.63138363550251
12,14,28,13.525856158596122
13,7,63,13.431225040868632
14,5,64,13.294292385993884
15,5,67,13.079369273053242
16,18,12,13.067059521925149
17,4,65,13.06467881719836
18,4,66,13.051318156532783
19,21,20,13.031171557581777
20,4,64,12.945660513475715
21,6,69,12.92558744421776
22,6,62,12.852412775640303
23,5,65,12.832168196280602
24,14,25,12.719302067120514
25,27,23,12.697975667281831
26,7,70,12.676782517819166
27,2,83,12.637270770436071
28,6,66,12.606946769395416
29,2,82,12.516997545327548
30,7,71,12.496596019270957
31,4,63,12.461619367546744
32,5,69,12.39623862275728
33,6,67,12.394528288222755
34,23,24,12.374825615677722
35,13,29,12.328323154721396
36,6,63,12.324663633303867
37,5,68,12.31228969346721
38,4,67,12.311820466766346
39,11,15,12.309320449676177
40,2,81,12.292770268911664
41,6,65,12.265683945131444
42,3,65,12.238467511287716
43,4,62,12.19394012127971
44,14,30,12.186137773274298
45,5,70,12.180739281209677
46,7,67,12.164847375743
47,6,68,12.075417107042131
48,2,68,12.070940951547522
49,15,22,12.057427314104206
