,ma_fast,ma_slow,end_value
0,23,24,20820.0
1,9,13,19411.6
2,20,28,18644.9
3,21,24,17464.4
4,26,102,17424.1
5,25,105,17064.0
6,27,94,16608.0
7,9,14,16579.4
8,25,104,16516.2
9,20,29,16452.9
