,ma_fast,ma_slow,end_value
0,4,5,21679.3
1,16,18,21188.9
2,16,17,19484.3
3,2,5,19365.4
4,2,15,19146.1
5,3,13,18876.1
6,3,5,18381.2
7,3,12,18224.1
8,18,19,17916.6
9,2,14,17659.1
