,ma_fast,ma_slow,end_value
0,27,31,124608.0
1,27,32,91216.2
2,27,29,76313.3
3,17,60,75009.0
4,14,80,72389.8
5,28,30,69762.4
6,15,80,69639.8
7,14,83,68695.5
8,14,81,68668.6
9,20,65,63655.2
