,ma_fast,ma_slow,end_value
0,2,116,16929.5
1,2,117,16928.4
2,3,110,16135.0
3,2,114,16049.0
4,25,90,16045.0
5,25,91,15996.1
6,3,111,15857.7
7,24,107,15775.5
8,8,118,15765.1
9,6,113,15501.0
