,ma_fast,ma_slow,end_value
0,14,32,45294.7
1,25,31,42812.0
2,26,31,41283.6
3,24,29,40625.0
4,21,22,40343.0
5,22,28,40000.0
6,25,30,39939.2
7,14,38,39675.1
8,14,36,39502.0
9,18,36,39152.8
