,sma_fast,sma_slow,annual_return
0,2,138,6.56226238415648
1,23,75,6.5581203470487
2,23,74,5.940889010178329
3,2,135,5.908224220767887
4,23,76,5.901992901221827
5,24,74,5.896899090135469
6,22,76,5.852670012280971
7,3,147,5.7344856998509135
8,3,146,5.7344856998509135
9,3,145,5.7344856998509135
10,3,144,5.7344856998509135
11,2,137,5.732595034837992
12,3,142,5.711981466447417
13,3,143,5.711981466447417
14,2,139,5.663458381737663
15,2,140,5.591369246008534
16,3,124,5.535493716076736
17,3,141,5.520416711356821
18,3,138,5.518305201264808
19,3,125,5.478329378419998
20,3,128,5.476020762824618
21,3,139,5.4465772992528425
22,3,140,5.4465772992528425
23,3,126,5.443941620454919
24,3,127,5.443941620454919
25,4,121,5.42829006895561
26,4,122,5.42829006895561
27,27,40,5.42395584017913
28,2,136,5.373024400120587
29,3,130,5.367895015945204
30,3,131,5.367895015945204
31,3,132,5.367895015945204
32,4,145,5.309653732886159
33,5,117,5.299034551513933
34,3,129,5.292242491339644
35,2,134,5.290590613275766
36,4,120,5.272942465262231
37,4,143,5.240684696235491
38,4,144,5.240684696235491
39,28,40,5.240498709164912
40,2,146,5.238152424818336
41,2,147,5.238152424818336
42,2,148,5.238152424818336
43,2,145,5.238152424818336
44,2,144,5.238152424818336
45,4,140,5.218289285234319
46,4,141,5.218289285234319
47,4,142,5.218289285234319
48,2,143,5.168168062462699
49,4,138,5.117797709040106
