,sma_fast,sma_slow,annual_return
0,17,22,55.83761645710248
1,18,22,53.59663929253009
2,18,21,53.07001690287832
3,1,10,51.89546774221362
4,19,20,51.856050754579286
5,17,23,51.672972969140176
6,20,22,51.39694567498202
7,18,23,51.03733210252269
8,21,22,50.72880845286445
9,20,23,50.2119788766362
10,19,23,49.69823660475517
11,12,25,49.46948872009731
12,19,26,49.1682156273888
13,20,25,49.03682120094373
14,12,26,48.91624388272649
15,18,24,48.80785060577602
16,12,22,48.75775868693896
17,18,20,48.71384881472582
18,15,28,48.61792780080326
19,11,26,48.35437950434575
20,19,25,48.23940386509486
21,13,25,48.08379866736295
22,20,24,48.08055420720842
23,11,24,47.76972300707877
24,16,28,47.746235810758456
25,11,23,47.704390249925794
26,21,24,47.56165703339845
27,17,24,47.41944033404562
28,12,24,47.308739359178745
29,19,21,47.305895457817
30,19,22,47.20861913647922
31,21,23,47.16949811754209
32,16,24,46.83363812704289
33,15,19,46.810471249334114
34,14,24,46.58840745160073
35,16,25,46.15150234596418
36,18,19,46.100468259497134
37,17,25,46.02261444383502
38,12,23,45.90687598975279
39,21,25,45.71787260163326
40,20,26,45.69678507540114
41,13,21,45.64529662058775
42,10,22,45.52361312901163
43,10,24,45.42709752224812
44,18,25,45.38943677229869
45,14,19,45.37684935468481
46,11,27,45.21708729432459
47,14,28,45.099243094788
48,13,24,45.07302074349921
49,15,29,45.04418893179896
