,sma_fast,sma_slow,annual_return
0,25,24,24.09997478571272
1,28,23,22.307180507941563
2,25,23,21.72764148179837
3,13,16,20.962562749167844
4,29,21,20.29920571408304
5,29,20,19.93825599078391
6,24,23,19.92831616167438
7,25,22,19.849966164697044
8,13,15,19.77580318498014
9,27,22,19.639233789977983
10,27,21,19.60835881044476
11,26,22,19.554984759120053
12,26,23,19.286681682550704
13,25,21,19.083752951044502
14,26,24,18.83768229714109
15,29,19,18.496497349250664
16,28,22,18.15437286846092
17,27,20,18.057234182206884
18,24,21,17.95297848956791
19,26,21,17.854168870485328
20,26,20,17.85371763736827
21,27,23,17.73277921883034
22,28,21,17.604296580506883
23,26,19,16.747421516664303
24,29,17,16.721981702673723
25,28,19,16.7022804657595
26,29,18,16.69813925968139
27,23,18,16.66869723531291
28,29,23,16.56353086125818
29,27,18,16.50465777027876
30,28,20,16.462864384175553
31,24,18,16.354834665401885
32,26,18,16.172882376483237
33,25,18,16.140372055214844
34,27,19,16.062545894893507
35,23,17,15.974961194050955
36,29,22,15.962608014873462
37,28,18,15.908269307139106
38,25,19,15.508676213230158
39,13,17,15.508580992124712
40,25,20,15.25511272480252
41,22,18,15.247083069054462
42,29,16,14.995125213045238
43,24,22,14.98670464392194
44,17,18,14.7628937842966
45,28,17,14.71536755826203
46,11,10,14.665468594052022
47,27,17,14.547071233772188
48,12,22,14.221763955767852
49,17,107,14.17657733145914
