,ma_fast,ma_slow,end_value
0,6,11,34906.0
1,9,10,34246.0
2,13,14,31243.2
3,11,16,29570.0
4,22,74,29176.8
5,22,113,29165.8
6,22,75,28996.5
7,22,115,28771.6
8,28,77,28483.6
9,28,71,28269.5
