,ma_fast,ma_slow,end_value
0,5,20,59632.1
1,5,19,59343.0
2,5,24,58009.0
3,4,23,56149.4
4,4,25,51710.0
5,5,22,51039.0
6,4,26,50083.0
7,4,24,48196.8
8,5,21,46517.9
9,4,19,45726.6
