,sma_fast,sma_slow,annual_return
0,28,27,19.88073305265212
1,15,12,19.298647046684952
2,15,13,17.846616751775034
3,16,13,16.856399166107305
4,17,12,16.77735048212385
5,15,14,16.61219544575348
6,16,12,16.59807631688274
7,24,23,16.459827927712706
8,16,11,16.355986212696962
9,16,10,16.301849434172905
10,15,10,15.887606981562122
11,15,11,15.72817492597292
12,11,10,15.588754367363986
13,26,20,15.54629048747694
14,24,22,15.503362853782068
15,29,23,14.95629116123936
16,17,10,14.62679457960264
17,25,22,14.277522129062698
18,29,27,13.948431617944571
19,27,23,13.640890652121346
20,25,21,13.63754733430906
21,25,23,13.481118916328514
22,28,23,13.465778385488104
23,27,24,13.328851819535418
24,14,13,13.268601961251242
25,26,15,13.220035168206383
26,16,14,13.197209830071428
27,27,25,13.188643652781035
28,26,25,12.803858133055757
29,29,24,12.418373400467702
30,17,11,12.221383825543349
31,28,24,12.186070378045804
32,27,21,12.119263836067606
33,29,26,12.018491196928425
34,29,36,11.835631609720629
35,13,11,11.784761346752216
36,23,10,11.76540349969402
37,23,13,11.732544295344436
38,28,12,11.64254028801492
39,29,20,11.468562937921408
40,26,24,11.4192730729535
41,25,24,11.180811472075916
42,26,22,11.132584447702492
43,23,11,11.003511886190656
44,22,11,10.967222027908631
45,26,21,10.913568779489273
46,14,10,10.76506498725433
47,24,13,10.751447803329068
48,28,22,10.747130402518842
49,20,10,10.74469876516309
