,ma_fast,ma_slow,end_value
0,23,55,38097.0
1,23,56,37906.0
2,5,20,35016.0
3,4,41,34529.2
4,3,39,34161.0
5,11,59,33988.8
6,3,40,33123.7
7,23,63,32032.0
8,6,28,31722.9
9,23,54,31680.0
