,ma_fast,ma_slow,end_value
0,23,26,25328.0
1,16,33,22752.9
2,8,38,22447.6
3,7,16,19836.6
4,19,31,19683.4
5,17,33,19591.5
6,8,37,19580.0
7,6,31,19435.0
8,6,29,19343.7
9,17,29,19100.0
