,ma_fast,ma_slow,end_value
0,16,23,62757.5
1,11,24,53711.6
2,10,27,52070.0
3,7,14,50783.0
4,15,25,50137.0
5,10,28,49768.7
6,14,25,49514.7
7,15,24,49285.4
8,13,42,49178.5
9,7,22,48921.4
