,ma_fast,ma_slow,end_value
0,10,17,62567.8
1,5,14,58163.0
2,6,7,50542.0
3,10,16,48495.9
4,9,14,46825.2
5,5,16,44408.0
6,5,13,44296.1
7,4,14,43519.1
8,5,17,42929.2
9,10,14,42693.8
