,sma_fast,sma_slow,annual_return
0,15,17,41.4845757999338
1,14,18,40.84170957736853
2,20,23,40.13139525015765
3,20,22,39.89294196733342
4,3,31,39.7370478100399
5,19,22,39.62682799508995
6,2,31,38.82846502525632
7,3,32,37.63700489705095
8,17,22,37.31781872008437
9,21,23,37.20804259536132
10,18,19,36.852854673064776
11,16,31,36.73014581187075
12,19,20,36.722325468724094
13,2,30,36.57775525912892
14,21,24,36.45423452711653
15,18,29,36.33800101827516
16,16,23,36.21655997078437
17,20,21,36.17930446145771
18,14,19,36.16676069934879
19,17,23,36.06463505949901
20,15,31,35.76525298582078
21,3,30,35.7285174621085
22,18,32,35.192685418612754
23,18,30,34.85168039605692
24,18,31,34.67287745392457
25,15,16,34.60782880941062
26,22,25,34.449038128133544
27,4,31,34.235044282007806
28,17,33,34.20345805188834
29,21,25,34.17651776016865
30,17,19,34.12939062769013
31,16,33,33.85609506495717
32,2,35,33.84840765155631
33,17,24,33.8179658611963
34,14,30,33.62722210862132
35,15,33,33.60351735341789
36,15,30,33.56792534691224
37,15,32,33.52183717966634
38,15,34,33.50904111152973
39,20,25,33.50779354106256
40,2,32,33.35632342015307
41,14,20,33.2210114197608
42,20,26,33.15938455948948
43,15,23,33.099270353922755
44,22,24,32.94620478589481
45,17,31,32.92664462633864
46,20,27,32.8799844309447
47,17,29,32.802822040742974
48,19,21,32.794876535212644
49,16,24,32.75692610487985
