,ma_fast,ma_slow,end_value
0,20,60,13763.0
1,14,73,13570.0
2,20,57,13551.7
3,14,72,13376.8
4,15,71,13220.0
5,25,30,13219.8
6,20,59,13121.7
7,19,59,13087.0
8,16,17,13052.0
9,14,74,13007.0
