,ma_fast,ma_slow,end_value
0,9,12,56354.9
1,12,15,42452.1
2,8,13,40046.0
3,8,14,32898.5
4,2,43,28135.3
5,3,18,26774.1
6,11,16,26485.2
7,9,11,25684.4
8,9,13,24555.9
9,3,19,24404.0
