,ma_fast,ma_slow,end_value
0,27,29,17125.8
1,25,31,16109.0
2,26,30,15410.0
3,25,30,15170.0
4,13,31,14193.2
5,4,5,13817.5
6,3,44,13481.1
7,26,29,13406.0
8,7,31,13353.8
9,11,34,13215.0
